angDist,TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,EDR?,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,Ng,Nr,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag,B_gmag,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag,B_rmag,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag,B_imag,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag,B_zmag,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag,B_ymag,yKmag,e_yKmag,yFlags
0.042068,39627776340267520,220.18615099628184,-0.5548182998591081,1.9450666666666665,QSO,0.5027222120916415,0.02861347301917014,1.5759987714477478e-05,45.94616119919712,True,107332201861524691,220.18614611002,-0.55480768481,0.02800000086426735,0.02800000086426735,90.0,1287,84,436527104,52,0.02767716885,0.02767716885,56270.418978915,3,10,0,0,4,4,2,,,,,0,,,,,16416,,,,,0,,,,,16416,0.9985619783401489,21.676300048828125,0.07050000131130219,0.18119999766349792,4,21.498600006103516,21.912900924682617,,,115000,0.9986510276794434,20.976999282836914,0.035599999129772186,0.061400000005960464,4,20.912799835205078,21.048500061035156,21.050600051879883,0.18019999563694,115000,0.9978809952735901,20.402099609375,0.17299999296665192,0.24500000476837158,2,20.238399505615234,20.58449935913086,20.536100387573242,0.29580000042915344,115000
0.568557,39627781721558422,180.9310874635426,-0.257078820711483,0.5627,GALAXY,,,,44.178491627594205,True,107691809312101708,180.93112793215,-0.25723148054,0.00800000037997961,0.00800000037997961,90.0,1277,92,436527104,52,0.00831416433,0.00831416433,55961.825345526,5,59,15,13,16,13,2,0.9997259974479675,21.64780044555664,0.04879999905824661,0.195700004696846,13,21.270299911499023,21.980300903320312,21.483299255371094,0.08110000193119049,115000,0.9995179772377014,21.023099899291992,0.0357000008225441,0.13169999420642853,11,20.83530044555664,21.18239974975586,20.782499313354492,0.05790000036358833,16892216,0.9994760155677795,20.663999557495117,0.03519999980926514,0.12809999287128448,12,20.434200286865234,20.930700302124023,20.5403995513916,0.04969999939203262,16892216,0.998960018157959,20.679399490356445,0.03790000081062317,0.10819999873638153,13,20.525999069213867,20.873199462890625,20.478700637817383,0.08950000256299973,115000,0.9985269904136658,20.095500946044922,0.01209999993443489,0.030899999663233757,2,20.072900772094727,20.116600036621094,,,115000
1.863012,39627781725751631,181.1271824053937,-0.14313219807849045,0.2298,GALAXY,,,,43.03995248950228,True,107821811274658110,181.1274198743,-0.14359200083,0.0010000000474974513,0.0010000000474974513,90.0,1277,92,512024576,61,0.00073573635,0.00073572997,56130.561169476,5,91,20,16,26,15,14,0.999809980392456,18.94809913635254,0.017999999225139618,0.0860000029206276,15,18.810699462890625,19.0625,18.00029945373535,0.01600000075995922,16892216,0.9993249773979187,18.034500122070312,0.02669999934732914,0.0812000036239624,9,17.90730094909668,18.130399703979492,17.225200653076172,0.018400000408291817,16892216,0.999144971370697,17.76889991760254,0.01489999983459711,0.08049999922513962,15,17.67490005493164,17.958099365234375,16.68950080871582,0.013199999928474426,16892216,0.9995599985122681,17.38479995727539,0.016899999231100082,0.062300000339746475,10,17.322599411010742,17.52440071105957,16.43720054626465,0.015300000086426735,16892216,0.9995959997177124,17.353500366210938,0.017500000074505806,0.04610000178217888,7,17.260700225830078,17.414199829101562,16.352399826049805,0.019500000402331352,16892216
0.089614,39627782271009971,213.5496629057467,-0.3256733976324652,2.2477,QSO,0.02216225886062051,0.040739751391057594,0.00013139330948884717,46.05047521736227,True,107602135495749753,213.54963844641,-0.32567802539,0.03200000151991844,0.03200000151991844,90.0,1285,91,436527104,52,0.03241565525,0.03241565525,56101.564247688,4,9,1,2,6,0,0,0.9981859922409058,21.89859962463379,0.188400000333786,,1,21.89859962463379,21.89859962463379,,,115000,0.9977030158042908,22.10420036315918,0.04479999840259552,0.0640999972820282,2,22.066299438476562,22.155799865722656,22.078399658203125,0.23770000040531158,115000,0.9992849826812744,21.66189956665039,0.06509999930858612,0.21529999375343323,5,21.273000717163086,21.84000015258789,21.648300170898438,0.11580000072717667,115000,,,,,0,,,,,114720,,,,,0,,,,,16416
0.016031,39627782308762552,215.92783975376665,-0.3345905979421131,0.9185,QSO,-0.46265143147705234,0.06564473689971576,6.546951934036098e-05,44.46159368828597,True,107592159280399079,215.92783772592,-0.33458663336,0.029999999329447746,0.029999999329447746,90.0,1286,95,436527104,52,0.0303971543,0.0303971543,56466.234078331,4,11,0,1,8,2,0,,,,,0,,,,,16416,0.9964659810066223,21.910600662231445,0.15279999375343323,,1,21.910600662231445,21.910600662231445,21.94809913635254,0.2160000056028366,115000,0.9986370205879211,21.66200065612793,0.10970000177621841,0.2904999852180481,7,21.109899520874023,21.952199935913086,21.690799713134766,0.07050000131130219,115000,0.9982630014419556,21.155799865722656,0.19949999451637268,,1,21.155799865722656,21.155799865722656,,,115000,,,,,0,,,,,114720
0.047166,39627782371675293,219.6498723683364,-0.16113801955036264,0.8239,QSO,,,,44.72138944186494,True,107802196498197062,219.64986558483,-0.16114922846,0.017999999225139618,0.017999999225139618,90.0,1287,95,436527232,52,0.01828490259,0.01828490259,56083.408174483,5,22,0,2,12,7,1,,,,,0,,,,,114720,0.9976639747619629,21.9375,0.016599999740719795,0.023399999365210533,2,21.92020034790039,21.95330047607422,,,114992,0.999288022518158,21.343700408935547,0.045099999755620956,0.20630000531673431,10,20.88520050048828,21.52389907836914,21.329599380493164,0.08410000056028366,115000,0.9989830255508423,20.67449951171875,0.05119999870657921,0.16329999268054962,7,20.46500015258789,20.86750030517578,20.846200942993164,0.051600001752376556,115000,0.9994580149650574,20.74329948425293,0.18080000579357147,,1,20.74329948425293,20.74329948425293,,,115000
0.010595,39627782392648553,220.93991503188002,-0.25740712576845565,3.4074,QSO,0.27537702939710673,0.007749831987276567,0.00013653433379101455,45.95380804959528,True,107692209398711582,220.93991662523,-0.25740960013,0.006000000052154064,0.006000000052154064,90.0,1287,92,436527232,52,0.00560076788,0.00560076788,55970.049141176,5,52,4,14,12,10,12,0.9986739754676819,21.524900436401367,0.3582000136375427,0.4902999997138977,4,21.155099868774414,22.04789924621582,,,115000,0.9997180104255676,20.544300079345703,0.03359999880194664,0.13760000467300415,13,20.231000900268555,20.614999771118164,20.726499557495117,0.05079999938607216,115000,0.9994739890098572,20.05190086364746,0.015799999237060547,0.11919999867677689,12,19.851600646972656,20.27869987487793,20.107200622558594,0.03739999979734421,115000,0.9992210268974304,19.847999572753906,0.02280000038444996,0.1316000074148178,10,19.566299438476562,19.97330093383789,19.921300888061523,0.038600001484155655,115000,0.9991649985313416,19.651199340820312,0.03319999948143959,0.10909999907016754,12,19.48699951171875,19.7721004486084,19.663400650024414,0.08229999989271164,115000
0.177572,39627787748773288,180.14476993103673,0.015330334619784372,0.9425,QSO,,,,44.782455052988276,True,108011801447318902,180.14472634048,0.01535341861,0.03999999910593033,0.03999999910593033,90.0,1367,4,436363264,52,0.04032138122,0.04032138122,56154.455071151,9,5,0,0,4,1,0,,,,,0,,,,,114720,,,,,0,,,,,114720,0.9990379810333252,21.628299713134766,0.1266999989748001,0.29429998993873596,4,21.50979995727539,22.0757999420166,21.572099685668945,0.265500009059906,115000,0.9964349865913391,21.198200225830078,0.15559999644756317,,1,21.198200225830078,21.198200225830078,20.781700134277344,0.19830000400543213,16892216,,,,,0,,,,,114720
0.092402,39627787811689423,183.9881735043659,-0.11999801566186186,1.3357,QSO,,,,45.68303813307721,True,107851839881926539,183.98814791536,-0.12000001774,0.00800000037997961,0.00800000037997961,90.0,1278,95,436527232,52,0.00798823866,0.00798823866,56215.158508875,10,54,0,13,20,14,7,,,,,0,,,,,114720,0.9996050000190735,21.35759925842285,0.04580000042915344,0.20800000429153442,11,21.22800064086914,21.769100189208984,21.352100372314453,0.1111999973654747,115000,0.9996510148048401,20.604900360107422,0.03180000185966492,0.15029999613761902,15,20.356700897216797,20.95490074157715,20.508800506591797,0.06109999865293503,16892216,0.9993109703063965,20.170700073242188,0.039500001817941666,0.15680000185966492,13,19.829500198364258,20.47010040283203,20.1382999420166,0.04800000041723251,115000,0.9996749758720398,19.94260025024414,0.09220000356435776,0.12919999659061432,7,19.839000701904297,20.153200149536133,19.935300827026367,0.21850000321865082,115000
0.061194,39627787824268718,184.56666282291368,-0.06612119401139437,1.0269,QSO,,,,44.82582357905417,True,107921845667531091,184.56666991438,-0.06613664246,0.023000000044703484,0.023000000044703484,90.0,1278,93,436527104,52,0.02269841189,0.02269841189,56202.34771141,5,15,0,0,6,7,2,,,,,0,,,,,114720,,,,,0,,,,,114720,0.997871994972229,21.419599533081055,0.10819999873638153,0.21979999542236328,6,21.252700805664062,21.717899322509766,21.345600128173828,0.05999999865889549,115000,0.9990410208702087,21.04010009765625,0.056699998676776886,0.2493000030517578,7,20.501300811767578,21.203500747680664,21.056900024414062,0.09719999879598618,115000,0.9985269904136658,20.03219985961914,0.2727000117301941,0.5442000031471252,2,20.031099319458008,20.576400756835938,20.363300323486328,0.02590000070631504,115000
0.008124,39627788273060681,211.40067959568782,0.08591705019513524,1.5817,QSO,0.3226840678061158,0.028487135452301665,3.769584727534929e-05,45.563471186387325,True,108102114006313529,211.4006802002,0.08591922427,0.017999999225139618,0.017999999225139618,90.0,1375,6,436527232,52,0.01777920905,0.01777920905,56208.907665001,5,22,1,0,15,6,0,0.9985610246658325,22.128700256347656,0.19509999454021454,,1,22.128700256347656,22.128700256347656,,,115000,,,,,0,,,,,114720,0.9994360208511353,21.48110008239746,0.043299999088048935,0.16169999539852142,15,21.31909942626953,21.869600296020508,21.441499710083008,0.0771000012755394,115000,0.9992139935493469,20.89229965209961,0.03709999844431877,0.09070000052452087,6,20.80900001525879,21.047399520874023,21.00510025024414,0.0625,115000,,,,,0,,,,,114720
1.868125,39627788285643034,212.0984943034462,-0.10988472987835639,0.4656,GALAXY,,,,43.90422930070759,True,107862120988528310,212.0989030689,-0.11020440662,0.004000000189989805,0.004000000189989805,90.0,1285,94,444915712,53,0.00356792602,0.00356792602,56059.174754863,5,68,12,11,19,11,15,0.9996020197868347,21.55430030822754,0.040800001472234726,0.17479999363422394,12,21.21619987487793,21.80430030822754,21.091299057006836,0.0868000015616417,16892216,0.9987390041351318,20.4778995513916,0.03709999844431877,0.12999999523162842,6,20.236900329589844,20.54800033569336,19.667600631713867,0.08020000159740448,16892216,0.9994789958000183,19.72949981689453,0.02449999935925007,0.08370000123977661,14,19.58930015563965,19.841100692749023,18.851200103759766,0.015799999237060547,16892216,0.9994959831237793,19.28700065612793,0.04639999940991402,0.15919999778270721,8,19.089000701904297,19.528900146484375,18.49209976196289,0.01720000058412552,16892216,0.9994969964027405,19.068099975585938,0.04470000043511391,0.1770000010728836,12,18.620100021362305,19.228200912475586,18.234899520874023,0.07750000059604645,16892216
0.013572,39627788298226192,212.87635039527413,0.051139510135720816,0.9601,GALAXY,,,,45.321880421995004,True,108062128763901875,212.8763510121,0.05114322929,0.00800000037997961,0.00800000037997961,90.0,1375,2,436527232,52,0.00753459628,0.00753459628,56152.864103334,5,52,1,8,26,10,7,0.9996479749679565,21.941099166870117,0.17710000276565552,,1,21.941099166870117,21.941099166870117,21.694799423217773,0.26899999380111694,16892216,0.9993100166320801,21.820600509643555,0.08479999750852585,0.2590000033378601,8,21.35580062866211,22.16189956665039,21.662099838256836,0.18160000443458557,115000,0.9997119903564453,20.683000564575195,0.017400000244379044,0.10490000247955322,24,20.515899658203125,20.99880027770996,20.69580078125,0.03280000016093254,115000,0.9986879825592041,20.059600830078125,0.02879999950528145,0.1193000003695488,10,19.972000122070312,20.3533992767334,20.132099151611328,0.050999999046325684,115000,0.9987350106239319,19.85650062561035,0.04830000177025795,0.14550000429153442,7,19.725500106811523,20.13050079345703,19.9512996673584,0.08110000193119049,115000
0.013908,39627788335975931,215.12365289121297,0.034299359123966866,1.1207,QSO,-0.0055388860841352194,0.004684153420053063,1.9117145351084264e-05,45.07822465957489,True,108042151236371620,215.12365435166,0.03430293584,0.003000000026077032,0.003000000026077032,90.0,1376,7,436527256,52,0.00273102485,0.00269255576,56119.222472986,5,65,14,10,20,11,10,0.9997169971466064,19.608400344848633,0.019300000742077827,0.05649999901652336,12,19.538799285888672,19.73270034790039,19.68910026550293,0.03480000048875809,115000,0.999675989151001,19.370500564575195,0.015200000256299973,0.17839999496936798,9,19.314199447631836,19.843399047851562,19.49329948425293,0.03550000116229057,115000,0.9992009997367859,19.36720085144043,0.014399999752640724,0.06210000067949295,18,19.25,19.45050048828125,19.42889976501465,0.02239999920129776,115000,0.9996449947357178,19.56100082397461,0.014600000344216824,0.09700000286102295,10,19.50550079345703,19.808700561523438,19.62660026550293,0.024700000882148743,115000,0.998835027217865,19.407499313354492,0.03779999911785126,0.125900000333786,9,19.312599182128906,19.72920036315918,19.547000885009766,0.056699998676776886,115000
0.083866,39627788440830933,221.2919393742915,0.042157459337879004,1.6604333333333334,QSO,0.22700215568912396,0.019349497623018,9.600241508225197e-05,46.5297021410995,True,108052212920270987,221.29194701867,0.04217946564,0.013000000268220901,0.013000000268220901,90.0,1377,1,436527232,52,0.01286228504,0.01286228504,55895.252452618,5,36,1,7,16,8,4,0.9985910058021545,21.69930076599121,0.17110000550746918,,1,21.69930076599121,21.69930076599121,21.951499938964844,0.3095000088214874,115000,0.998458981513977,21.682300567626953,0.04580000042915344,0.11339999735355377,6,21.483999252319336,21.800800323486328,21.866199493408203,0.14830000698566437,115000,0.9996860027313232,21.122299194335938,0.025699999183416367,0.19040000438690186,14,20.627099990844727,21.300600051879883,21.115999221801758,0.0649000033736229,115000,0.9989020228385925,20.56410026550293,0.0608999989926815,0.13500000536441803,8,20.361600875854492,20.709800720214844,20.392200469970703,0.11259999871253967,115000,0.9980589747428894,19.908199310302734,0.040800001472234726,0.09139999747276306,4,19.766599655151367,19.95680046081543,19.801300048828125,0.08959999680519104,115000
0.030352,39627793792766127,180.42675774918737,0.30595370260335925,1.4343666666666666,QSO,0.36842651704400864,0.009550209172602242,2.9429392467215924e-05,45.77222851437973,True,108361804267547594,180.4267591117,0.30594538226,0.00800000037997961,0.00800000037997961,90.0,1367,3,436527232,52,0.00797470486,0.00797470486,56226.128299559,5,56,0,7,29,16,4,,,,,0,,,,,114720,0.9991009831428528,21.61750030517578,0.04399999976158142,0.13609999418258667,7,21.456199645996094,21.82379913330078,21.62019920349121,0.10109999775886536,115000,0.9996939897537231,20.740699768066406,0.021900000050663948,0.17910000681877136,23,20.486799240112305,21.1294002532959,20.83609962463379,0.04450000077486038,115000,0.9988129734992981,20.366500854492188,0.03240000084042549,0.10450000315904617,15,20.094900131225586,20.510799407958984,20.293699264526367,0.02850000001490116,115000,0.9990230202674866,19.86709976196289,0.09470000118017197,0.18520000576972961,4,19.57710075378418,19.99850082397461,19.523700714111328,0.29739999771118164,115000
0.199558,39627794350605789,213.5656529030631,0.21630631932237307,1.3807,QSO,,,,44.85143240566823,True,108262135657250013,213.56564402698,0.21625160182,0.050999999046325684,0.050999999046325684,90.0,1375,1,436285440,52,0.05082534339,0.05082534339,56105.658363959,5,4,1,0,2,1,0,0.9991239905357361,21.590200424194336,0.17030000686645508,,1,21.590200424194336,21.590200424194336,21.082399368286133,0.22120000422000885,16892216,,,,,0,,,,,114720,0.9975429773330688,21.506900787353516,0.3253999948501587,0.4616999924182892,2,21.155000686645508,21.80579948425293,21.800399780273438,0.06809999793767929,115000,0.9990580081939697,21.33209991455078,0.19539999961853027,,1,21.33209991455078,21.33209991455078,,,115000,,,,,0,,,,,114720
0.054536,39627794413524353,217.49471801915934,0.34842316738432466,2.02065,QSO,0.4242939117993556,0.03666288873386028,3.4168147121867256e-05,45.55077431480081,True,108412174947708543,217.49473071,0.34843144,0.10700000077486038,0.10700000077486038,90.0,1376,1,436285440,52,0.10678000003,0.10678000003,56087.62271991,4,4,0,0,1,3,0,,,,,0,,,,,114720,,,,,0,,,,,16416,0.769985020160675,21.733699798583984,0.24150000512599945,,1,21.733699798583984,21.733699798583984,,,115256,0.9984909892082214,20.98740005493164,0.18400000035762787,0.36910000443458557,2,20.98550033569336,21.35650062561035,,,115000,,,,,0,,,,,114720
0.035801,39627794442881092,219.08706719424146,0.16638740205063354,2.1856,QSO,0.3070483815303475,0.0,0.00022579016430298394,45.7217443893049,True,108202190870790107,219.08707713408,0.16638708755,0.02199999988079071,0.02199999988079071,90.0,1377,7,436527104,52,0.02249368867,0.02249368867,55902.391060219,4,16,0,5,7,4,0,,,,,0,,,,,16416,0.99891197681427,22.041900634765625,0.08869999647140503,0.20409999787807465,4,21.848600387573242,22.32659912109375,21.730899810791016,0.10670000314712524,115000,0.9982990026473999,21.431499481201172,0.08619999885559082,0.20990000665187836,5,21.107799530029297,21.564899444580078,21.54599952697754,0.18199999630451202,115000,0.9985389709472656,20.868000030517578,0.03180000185966492,0.1362999975681305,3,20.826900482177734,21.054800033569336,20.650699615478516,0.33239999413490295,115000,,,,,0,,,,,114720
0.396941,39627794455463055,219.80377903578676,0.16463933980878517,2.3975,QSO,0.17088655677884956,0.007933634648935109,4.6705184719953534e-05,45.5874536596693,True,108192198037607891,219.80367549203,0.16460144044,0.019999999552965164,0.019999999552965164,90.0,1377,5,436527104,52,0.02026602146,0.02026602146,55941.330921006,5,17,0,4,6,5,2,,,,,0,,,,,114720,0.9992560148239136,21.898300170898438,0.06599999964237213,0.09380000084638596,2,21.839399337768555,21.97130012512207,21.916900634765625,0.15119999647140503,115000,0.9994549751281738,20.867599487304688,0.09430000185966492,0.36399999260902405,4,20.828399658203125,21.471200942993164,21.355300903320312,0.1340000033378601,115000,0.99959397315979,21.02910041809082,0.029899999499320984,0.05480000004172325,4,20.94849967956543,21.065099716186523,20.97450065612793,0.11389999836683273,115000,0.9981210231781006,20.53969955444336,0.32010000944137573,0.6388999819755554,2,19.900800704956055,20.5408992767334,20.288700103759766,0.034299999475479126,115000
0.030301,39627794468049499,220.70222784376142,0.26126290696139837,1.1237,QSO,0.6432263468023767,0.0,1.5202752995708268e-05,45.88784638821879,True,108312207022483970,220.70223037691,0.26125488014,0.004000000189989805,0.003000000026077032,90.0,1377,3,503636096,60,0.00350679559,0.00349195493,56027.300784989,5,54,2,14,18,8,12,0.9998130202293396,21.84160041809082,0.1193000003695488,0.16930000483989716,2,21.73200035095215,21.970600128173828,21.676700592041016,0.22419999539852142,115000,0.9991580247879028,20.413400650024414,0.03709999844431877,0.10890000313520432,14,20.229999542236328,20.630199432373047,20.592300415039062,0.030700000002980232,115000,0.9995660185813904,19.542499542236328,0.009600000455975533,0.0649000033736229,18,19.39349937438965,19.709800720214844,19.62660026550293,0.0210999995470047,115000,0.9986000061035156,19.055500030517578,0.01810000091791153,0.037700001150369644,7,19.007699966430664,19.106399536132812,19.089599609375,0.04560000076889992,115000,0.9994029998779297,18.752700805664062,0.013100000098347664,0.04740000143647194,11,18.633100509643555,18.78730010986328,18.80340003967285,0.05480000004172325,115000
0.014582,39627799819979870,179.65195605936952,0.6030017935081182,1.375,QSO,-0.1393021913178969,0.0,4.895874709771524e-05,45.360375864236644,True,108721796519424052,179.65195683651,0.60300576889,0.004000000189989805,0.004000000189989805,90.0,1367,15,436527256,52,0.00371165278,0.00367320999,56073.095528781,5,67,12,10,21,18,6,0.9998819828033447,19.975200653076172,0.04280000180006027,0.12870000302791595,10,19.753400802612305,20.024499893188477,20.095399856567383,0.050999999046325684,115000,0.9994459748268127,19.84160041809082,0.0284000001847744,0.11779999732971191,9,19.676300048828125,20.05120086669922,19.97369956970215,0.04729999974370003,115000,0.9993709921836853,19.921199798583984,0.05559999868273735,0.16519999504089355,17,19.67639923095703,20.22559928894043,19.9242000579834,0.033399999141693115,115000,0.9993299841880798,20.000200271606445,0.04619999974966049,0.19550000131130219,16,19.725400924682617,20.366100311279297,20.01140022277832,0.04569999873638153,115000,0.9983220100402832,19.92639923095703,0.07129999995231628,0.2126999944448471,6,19.64299964904785,20.287099838256836,19.981700897216797,0.15039999783039093,115000
0.019218,39627800419764279,215.32525082987485,0.545372688708612,0.6262,GALAXY,,,,44.47581381645856,True,108652153251774875,215.32525394276,0.54536835193,0.013000000268220901,0.013000000268220901,90.0,1376,16,444915840,53,0.01285360948,0.01285360948,56253.292471883,4,32,0,3,20,7,2,,,,,0,,,,,16416,0.9990730285644531,21.887399673461914,0.1581999957561493,0.2596000134944916,3,21.55970001220703,22.01759910583496,21.445999145507812,0.23270000517368317,16892216,0.9993039965629578,21.0664005279541,0.029600000008940697,0.16509999334812164,19,20.7903995513916,21.47170066833496,20.787599563598633,0.048900000751018524,16892216,0.998960018157959,20.56599998474121,0.05260000005364418,0.24729999899864197,7,20.38520050048828,21.103099822998047,20.402700424194336,0.17870000004768372,16892216,0.904420018196106,19.779699325561523,0.1445000022649765,,1,19.779699325561523,19.779699325561523,19.761899948120117,0.17800000309944153,115000
0.005904,39627800436540700,216.3043091377774,0.4818689525733012,2.6032,QSO,0.23911218519076316,0.005965000783429246,4.7252687164316084e-05,46.535489744461756,True,108572163043548710,216.30430784945,0.48186996759,0.004000000189989805,0.004000000189989805,0.0,1376,14,436527232,52,0.00437337525,0.00446507998,55916.744547553,5,42,6,9,14,7,6,0.9994199872016907,21.52910041809082,0.023000000044703484,0.0940999984741211,3,21.512300491333008,21.661100387573242,21.341899871826172,0.19089999794960022,16892216,0.9992030262947083,20.2987003326416,0.019300000742077827,0.06840000301599503,9,20.243799209594727,20.419200897216797,20.380399703979492,0.03779999911785126,115000,0.9997659921646118,19.703699111938477,0.010599999688565731,0.13439999520778656,13,19.633899688720703,20.139299392700195,19.786300659179688,0.033399999141693115,115000,0.999688982963562,19.304500579833984,0.01810000091791153,0.09059999883174896,7,19.130199432373047,19.391599655151367,19.403499603271484,0.07609999924898148,115000,0.9988200068473816,19.039899826049805,0.0640999972820282,0.09910000115633011,6,18.971399307250977,19.220800399780273,19.046499252319336,0.09600000083446503,115000
0.012321,39627800449123412,217.04466791001462,0.4780096548877105,2.0645,QSO,-0.1831227827688756,0.0,0.0004341505113936765,46.8616337857541,True,108572170447094045,217.04466467962,0.4780085242,0.00800000037997961,0.00800000037997961,90.0,1376,12,436527248,52,0.00756289348,0.00756289348,56075.242149777,5,47,10,7,12,11,7,0.9997050166130066,21.447599411010742,0.03889999911189079,0.15729999542236328,9,21.09469985961914,21.597900390625,21.412900924682617,0.09539999812841415,115000,0.999239981174469,21.016199111938477,0.06939999759197235,0.10360000282526016,6,20.860000610351562,21.091999053955078,21.023799896240234,0.22849999368190765,115000,0.9992889761924744,20.357500076293945,0.03669999912381172,0.08510000258684158,11,20.216800689697266,20.463199615478516,20.44540023803711,0.06849999725818634,115000,0.9997289776802063,19.834299087524414,0.025800000876188278,0.10339999943971634,11,19.60759925842285,20.012800216674805,20.005199432373047,0.0551999993622303,115000,0.9986060261726379,19.766000747680664,0.10719999670982361,0.18410000205039978,7,19.422199249267578,19.986799240112305,19.795700073242188,0.28619998693466187,115000
0.034421,39627800482678946,219.099228519284,0.5496070055106345,0.6685,QSO,0.41274537372101006,0.0,4.595478443362571e-05,44.42746212687744,True,108662190992500013,219.09922454284,0.54961570094,0.008999999612569809,0.008999999612569809,90.0,1377,17,436527232,52,0.00873383908,0.00873383908,56036.334092949,5,34,0,5,13,11,5,,,,,0,,,,,114720,0.9986850023269653,21.256900787353516,0.053700000047683716,0.2485000044107437,5,20.85689926147461,21.538700103759766,21.272600173950195,0.08969999849796295,115000,0.9996240139007568,20.537500381469727,0.025100000202655792,0.11460000276565552,12,20.256900787353516,20.66230010986328,20.561500549316406,0.03290000185370445,115000,0.9990710020065308,20.10930061340332,0.026499999687075615,0.15610000491142273,8,19.92530059814453,20.341800689697266,20.141399383544922,0.07150000333786011,115000,0.9989050030708313,19.903200149536133,0.05550000071525574,0.14579999446868896,5,19.743499755859375,20.115299224853516,19.840599060058594,0.25,115000
0.00497,39627800486875695,219.47177707798332,0.46783847957182073,2.5045,QSO,0.2988137682562979,0.016219319606987238,2.7165724602993914e-05,46.20576457692021,True,108562194718371855,219.47177787615,0.46783735322,0.008999999612569809,0.008999999612569809,90.0,1377,16,436527232,52,0.00862824771,0.00862824771,55985.797797913,5,44,1,5,13,10,15,0.9983469843864441,21.93910026550293,0.17440000176429749,,1,21.93910026550293,21.93910026550293,20.718599319458008,0.13089999556541443,16892216,0.999330997467041,21.43709945678711,0.11299999803304672,0.19830000400543213,5,21.243900299072266,21.764699935913086,21.570600509643555,0.13459999859333038,115000,0.9992830157279968,20.588300704956055,0.030899999663233757,0.13259999454021454,13,20.44529914855957,20.871299743652344,20.689300537109375,0.07500000298023224,115000,0.9995570182800293,19.9591007232666,0.023000000044703484,0.08309999853372574,10,19.802000045776367,20.053800582885742,19.861000061035156,0.07970000058412552,115000,0.999646008014679,19.606399536132812,0.03280000016093254,0.14259999990463257,13,19.444299697875977,19.9419002532959,19.416500091552734,0.14259999990463257,115000
1.763701,39627800486875695,219.47177707798332,0.46783847957182073,2.5045,QSO,0.2988137682562979,0.016219319606987238,2.7165724602993914e-05,46.20576457692021,True,108562194722862033,219.47224626579,0.46797953338,0.03200000151991844,0.03200000151991844,90.0,1377,16,302067712,36,0.03241783316,0.03241783316,55326.521814493,0,3,0,1,2,0,0,,,,,0,,,,,0,0.9967910051345825,21.88409996032715,0.1535000056028366,,1,21.88409996032715,21.88409996032715,21.69219970703125,0.2732999920845032,280,0.99795001745224,21.021299362182617,0.08739999681711197,,1,21.021299362182617,21.021299362182617,20.707199096679688,0.12120000272989273,16777496,,,,,0,,,,,0,,,,,0,,,,,0
0.013627,39627805373238005,150.6266709479417,0.6909971448014897,0.9608,QSO,,,,44.62080262731186,True,108821506267509660,150.62667422913,0.69099903284,0.004000000189989805,0.004000000189989805,90.0,1360,18,436527232,52,0.00374762393,0.00373642726,56270.156473976,5,78,14,15,26,13,10,0.9995399713516235,21.08180046081543,0.05959999933838844,0.22020000219345093,12,20.83919906616211,21.554500579833984,21.18079948425293,0.10670000314712524,115000,0.9997050166130066,20.333499908447266,0.0348999984562397,0.13809999823570251,15,20.206899642944336,20.656700134277344,20.368900299072266,0.057999998331069946,115000,0.9996920228004456,19.906600952148438,0.014800000004470348,0.08190000057220459,23,19.790599822998047,20.101299285888672,19.917299270629883,0.026200000196695328,115000,0.9992949962615967,19.633399963378906,0.016499999910593033,0.052400000393390656,11,19.5492000579834,19.727800369262695,19.60379981994629,0.03359999880194664,115000,0.9986199736595154,19.088899612426758,0.05810000002384186,0.1940000057220459,10,18.660999298095703,19.35460090637207,19.195899963378906,0.09719999879598618,115000
