angDist,angDist2,angDist22,TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,EDR?,objID,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,cell,sky,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,Ng,Nr,Ni,Nz,Ny,gPSFf,gmag,e_gmag,gmagStd,o_gmag,b_gmag,B_gmag,gKmag,e_gKmag,gFlags,rPSFf,rmag,e_rmag,rmagStd,o_rmag,b_rmag,B_rmag,rKmag,e_rKmag,rFlags,iPSFf,imag,e_imag,imagStd,o_imag,b_imag,B_imag,iKmag,e_iKmag,iFlags,zPSFf,zmag,e_zmag,zmagStd,o_zmag,b_zmag,B_zmag,zKmag,e_zKmag,zFlags,yPSFf,ymag,e_ymag,ymagStd,o_ymag,b_ymag,B_ymag,yKmag,e_yKmag,yFlags,JName,ra,dec,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,yAperMag3Err,j_1AperMag3Err,hAperMag3Err,kAperMag3Err,sourceID,mode,epoch,mergedClass,JNAME,ra2,dec2,errHalfMaj2,errHalfMin2,errPosAng2,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,cntr,cc_flags,ext_flg,var_flg,ph_qual,r_2mass
0.574723,0.259381,0.016031,39627782308762552,215.92783975376665,-0.3345905979421131,0.9185,QSO,-0.46265143147705234,0.06564473689971576,6.546951934036098e-05,44.46159368828597,True,107592159280399079,215.92783772592,-0.33458663336,0.029999999329447746,0.029999999329447746,90.0,1286,95,436527104,52,0.0303971543,0.0303971543,56466.234078331,4,11,0,1,8,2,0,,,,,0,,,,,16416,0.9964659810066223,21.910600662231445,0.15279999375343323,,1,21.910600662231445,21.910600662231445,21.94809913635254,0.2160000056028366,115000,0.9986370205879211,21.66200065612793,0.10970000177621841,0.2904999852180481,7,21.109899520874023,21.952199935913086,21.690799713134766,0.07050000131130219,115000,0.9982630014419556,21.155799865722656,0.19949999451637268,,1,21.155799865722656,21.155799865722656,,,115000,,,,,0,,,,,114720,J142342.68-002004.2,215.927854,-0.33452,,,18.93899917602539,18.170000076293945,,,0.210999995470047,0.20000000298023224,433865508693,2,2007.3045654296875,1,J142342.68-002003.9,215.92786,-0.334432,0.42500001192092896,0.3799999952316284,80.0,16.492000579833984,15.67300033569336,12.36299991607666,8.993000030517578,,,,0.07699999958276749,0.12399999797344208,0.28600001335144043,,,,,2163100001241010864,0000,0,11nn,ABBU,
0.10826,0.102573,0.047166,39627782371675293,219.6498723683364,-0.16113801955036264,0.8239,QSO,,,,44.72138944186494,True,107802196498197062,219.64986558483,-0.16114922846,0.017999999225139618,0.017999999225139618,90.0,1287,95,436527232,52,0.01828490259,0.01828490259,56083.408174483,5,22,0,2,12,7,1,,,,,0,,,,,114720,0.9976639747619629,21.9375,0.016599999740719795,0.023399999365210533,2,21.92020034790039,21.95330047607422,,,114992,0.999288022518158,21.343700408935547,0.045099999755620956,0.20630000531673431,10,20.88520050048828,21.52389907836914,21.329599380493164,0.08410000056028366,115000,0.9989830255508423,20.67449951171875,0.05119999870657921,0.16329999268054962,7,20.46500015258789,20.86750030517578,20.846200942993164,0.051600001752376556,115000,0.9994580149650574,20.74329948425293,0.18080000579357147,,1,20.74329948425293,20.74329948425293,,,115000,J143835.96-000940.1,219.649847,-0.161151,,,,17.780000686645508,,,,0.1469999998807907,433864002841,1,2008.369384765625,0,J143835.97-000939.9,219.649884,-0.16111,0.24400000274181366,0.2240000069141388,80.0,16.0,14.569000244140625,11.484999656677246,8.937000274658203,,,,0.054999999701976776,0.054999999701976776,0.12600000202655792,0.3160000145435333,,,,2193100001241014751,0000,0,01nn,AABB,
0.10826,0.118302,0.047166,39627782371675293,219.6498723683364,-0.16113801955036264,0.8239,QSO,,,,44.72138944186494,True,107802196498197062,219.64986558483,-0.16114922846,0.017999999225139618,0.017999999225139618,90.0,1287,95,436527232,52,0.01828490259,0.01828490259,56083.408174483,5,22,0,2,12,7,1,,,,,0,,,,,114720,0.9976639747619629,21.9375,0.016599999740719795,0.023399999365210533,2,21.92020034790039,21.95330047607422,,,114992,0.999288022518158,21.343700408935547,0.045099999755620956,0.20630000531673431,10,20.88520050048828,21.52389907836914,21.329599380493164,0.08410000056028366,115000,0.9989830255508423,20.67449951171875,0.05119999870657921,0.16329999268054962,7,20.46500015258789,20.86750030517578,20.846200942993164,0.051600001752376556,115000,0.9994580149650574,20.74329948425293,0.18080000579357147,,1,20.74329948425293,20.74329948425293,,,115000,J143835.97-000940.1,219.649902,-0.161152,,,,17.924999237060547,,,,0.17599999904632568,433863143199,2,2006.4034423828125,1,J143835.97-000939.9,219.649884,-0.16111,0.24400000274181366,0.2240000069141388,80.0,16.0,14.569000244140625,11.484999656677246,8.937000274658203,,,,0.054999999701976776,0.054999999701976776,0.12600000202655792,0.3160000145435333,,,,2193100001241014751,0000,0,01nn,AABB,
0.091121,0.133554,0.010595,39627782392648553,220.93991503188002,-0.25740712576845565,3.4074,QSO,0.27537702939710673,0.007749831987276567,0.00013653433379101455,45.95380804959528,True,107692209398711582,220.93991662523,-0.25740960013,0.006000000052154064,0.006000000052154064,90.0,1287,92,436527232,52,0.00560076788,0.00560076788,55970.049141176,5,52,4,14,12,10,12,0.9986739754676819,21.524900436401367,0.3582000136375427,0.4902999997138977,4,21.155099868774414,22.04789924621582,,,115000,0.9997180104255676,20.544300079345703,0.03359999880194664,0.13760000467300415,13,20.231000900268555,20.614999771118164,20.726499557495117,0.05079999938607216,115000,0.9994739890098572,20.05190086364746,0.015799999237060547,0.11919999867677689,12,19.851600646972656,20.27869987487793,20.107200622558594,0.03739999979734421,115000,0.9992210268974304,19.847999572753906,0.02280000038444996,0.1316000074148178,10,19.566299438476562,19.97330093383789,19.921300888061523,0.038600001484155655,115000,0.9991649985313416,19.651199340820312,0.03319999948143959,0.10909999907016754,12,19.48699951171875,19.7721004486084,19.663400650024414,0.08229999989271164,115000,J144345.57-001526.5,220.939895,-0.257376,18.97599983215332,18.913000106811523,18.11199951171875,17.625999450683594,0.07999999821186066,0.1509999930858612,0.11999999731779099,0.13099999725818634,433865571005,2,2008.2900390625,0,J144345.57-001526.5,220.939906,-0.257383,0.6420000195503235,0.5799999833106995,80.0,17.163999557495117,15.767000198364258,12.8100004196167,9.14799976348877,,,,0.13099999725818634,0.13099999725818634,0.421999990940094,,,,,2208100001241013570,0000,0,nnnn,BBCU,
0.091121,0.168128,0.010595,39627782392648553,220.93991503188002,-0.25740712576845565,3.4074,QSO,0.27537702939710673,0.007749831987276567,0.00013653433379101455,45.95380804959528,True,107692209398711582,220.93991662523,-0.25740960013,0.006000000052154064,0.006000000052154064,90.0,1287,92,436527232,52,0.00560076788,0.00560076788,55970.049141176,5,52,4,14,12,10,12,0.9986739754676819,21.524900436401367,0.3582000136375427,0.4902999997138977,4,21.155099868774414,22.04789924621582,,,115000,0.9997180104255676,20.544300079345703,0.03359999880194664,0.13760000467300415,13,20.231000900268555,20.614999771118164,20.726499557495117,0.05079999938607216,115000,0.9994739890098572,20.05190086364746,0.015799999237060547,0.11919999867677689,12,19.851600646972656,20.27869987487793,20.107200622558594,0.03739999979734421,115000,0.9992210268974304,19.847999572753906,0.02280000038444996,0.1316000074148178,10,19.566299438476562,19.97330093383789,19.921300888061523,0.038600001484155655,115000,0.9991649985313416,19.651199340820312,0.03319999948143959,0.10909999907016754,12,19.48699951171875,19.7721004486084,19.663400650024414,0.08229999989271164,115000,J144345.57-001526.5,220.939888,-0.257369,19.118000030517578,18.68000030517578,18.184999465942383,17.52400016784668,0.07999999821186066,0.08500000089406967,0.11699999868869781,0.11599999666213989,433865660673,1,2006.4117431640625,1,J144345.57-001526.5,220.939906,-0.257383,0.6420000195503235,0.5799999833106995,80.0,17.163999557495117,15.767000198364258,12.8100004196167,9.14799976348877,,,,0.13099999725818634,0.13099999725818634,0.421999990940094,,,,,2208100001241013570,0000,0,nnnn,BBCU,
0.235074,0.05572,0.092402,39627787811689423,183.9881735043659,-0.11999801566186186,1.3357,QSO,,,,45.68303813307721,True,107851839881926539,183.98814791536,-0.12000001774,0.00800000037997961,0.00800000037997961,90.0,1278,95,436527232,52,0.00798823866,0.00798823866,56215.158508875,10,54,0,13,20,14,7,,,,,0,,,,,114720,0.9996050000190735,21.35759925842285,0.04580000042915344,0.20800000429153442,11,21.22800064086914,21.769100189208984,21.352100372314453,0.1111999973654747,115000,0.9996510148048401,20.604900360107422,0.03180000185966492,0.15029999613761902,15,20.356700897216797,20.95490074157715,20.508800506591797,0.06109999865293503,16892216,0.9993109703063965,20.170700073242188,0.039500001817941666,0.15680000185966492,13,19.829500198364258,20.47010040283203,20.1382999420166,0.04800000041723251,115000,0.9996749758720398,19.94260025024414,0.09220000356435776,0.12919999659061432,7,19.839000701904297,20.153200149536133,19.935300827026367,0.21850000321865082,115000,J121557.16-000711.9,183.988189,-0.119998,19.198999404907227,18.43899917602539,17.29800033569336,16.621000289916992,0.09300000220537186,0.0860000029206276,0.057999998331069946,0.057999998331069946,433864100462,1,2008.4046630859375,0,J121557.15-000712.2,183.988147,-0.120058,0.19300000369548798,0.18000000715255737,86.0,15.053000450134277,13.685999870300293,10.802000045776367,8.050000190734863,,,,0.04100000113248825,0.05000000074505806,0.1550000011920929,0.3019999861717224,,,,1845100001241015511,0000,0,01nn,AABB,
0.235074,0.13941,0.092402,39627787811689423,183.9881735043659,-0.11999801566186186,1.3357,QSO,,,,45.68303813307721,True,107851839881926539,183.98814791536,-0.12000001774,0.00800000037997961,0.00800000037997961,90.0,1278,95,436527232,52,0.00798823866,0.00798823866,56215.158508875,10,54,0,13,20,14,7,,,,,0,,,,,114720,0.9996050000190735,21.35759925842285,0.04580000042915344,0.20800000429153442,11,21.22800064086914,21.769100189208984,21.352100372314453,0.1111999973654747,115000,0.9996510148048401,20.604900360107422,0.03180000185966492,0.15029999613761902,15,20.356700897216797,20.95490074157715,20.508800506591797,0.06109999865293503,16892216,0.9993109703063965,20.170700073242188,0.039500001817941666,0.15680000185966492,13,19.829500198364258,20.47010040283203,20.1382999420166,0.04800000041723251,115000,0.9996749758720398,19.94260025024414,0.09220000356435776,0.12919999659061432,7,19.839000701904297,20.153200149536133,19.935300827026367,0.21850000321865082,115000,J121557.16-000711.8,183.988198,-0.119968,,,17.368000030517578,,,,0.07599999755620956,,433863907952,2,2006.5235595703125,0,J121557.15-000712.2,183.988147,-0.120058,0.19300000369548798,0.18000000715255737,86.0,15.053000450134277,13.685999870300293,10.802000045776367,8.050000190734863,,,,0.04100000113248825,0.05000000074505806,0.1550000011920929,0.3019999861717224,,,,1845100001241015511,0000,0,01nn,AABB,
1.005672,0.204972,0.061194,39627787824268718,184.56666282291368,-0.06612119401139437,1.0269,QSO,,,,44.82582357905417,True,107921845667531091,184.56666991438,-0.06613664246,0.023000000044703484,0.023000000044703484,90.0,1278,93,436527104,52,0.02269841189,0.02269841189,56202.34771141,5,15,0,0,6,7,2,,,,,0,,,,,114720,,,,,0,,,,,114720,0.997871994972229,21.419599533081055,0.10819999873638153,0.21979999542236328,6,21.252700805664062,21.717899322509766,21.345600128173828,0.05999999865889549,115000,0.9990410208702087,21.04010009765625,0.056699998676776886,0.2493000030517578,7,20.501300811767578,21.203500747680664,21.056900024414062,0.09719999879598618,115000,0.9985269904136658,20.03219985961914,0.2727000117301941,0.5442000031471252,2,20.031099319458008,20.576400756835938,20.363300323486328,0.02590000070631504,115000,J121816.01-000358.0,184.566717,-0.066139,19.975000381469727,19.097999572753906,18.636999130249023,17.844999313354492,0.16599999368190765,0.15000000596046448,0.18299999833106995,0.15700000524520874,433864045684,1,2008.407470703125,0,J121816.05-000357.6,184.566915,-0.066001,0.18199999630451202,0.16699999570846558,69.0,15.803999900817871,14.670000076293945,11.276000022888184,8.824999809265137,,,,0.06599999964237213,0.10899999737739563,0.20100000500679016,0.5040000081062317,,,,1845100001241014010,0000,0,10nn,AABC,
1.005672,0.26473,0.061194,39627787824268718,184.56666282291368,-0.06612119401139437,1.0269,QSO,,,,44.82582357905417,True,107921845667531091,184.56666991438,-0.06613664246,0.023000000044703484,0.023000000044703484,90.0,1278,93,436527104,52,0.02269841189,0.02269841189,56202.34771141,5,15,0,0,6,7,2,,,,,0,,,,,114720,,,,,0,,,,,114720,0.997871994972229,21.419599533081055,0.10819999873638153,0.21979999542236328,6,21.252700805664062,21.717899322509766,21.345600128173828,0.05999999865889549,115000,0.9990410208702087,21.04010009765625,0.056699998676776886,0.2493000030517578,7,20.501300811767578,21.203500747680664,21.056900024414062,0.09719999879598618,115000,0.9985269904136658,20.03219985961914,0.2727000117301941,0.5442000031471252,2,20.031099319458008,20.576400756835938,20.363300323486328,0.02590000070631504,115000,J121815.99-000358.2,184.566628,-0.066186,19.808000564575195,,,17.621999740600586,0.11900000274181366,,,0.11999999731779099,433863781599,2,2005.4395751953125,0,J121816.05-000357.6,184.566915,-0.066001,0.18199999630451202,0.16699999570846558,69.0,15.803999900817871,14.670000076293945,11.276000022888184,8.824999809265137,,,,0.06599999964237213,0.10899999737739563,0.20100000500679016,0.5040000081062317,,,,1845100001241014010,0000,0,10nn,AABC,
0.262497,0.183649,0.008124,39627788273060681,211.40067959568782,0.08591705019513524,1.5817,QSO,0.3226840678061158,0.028487135452301665,3.769584727534929e-05,45.563471186387325,True,108102114006313529,211.4006802002,0.08591922427,0.017999999225139618,0.017999999225139618,90.0,1375,6,436527232,52,0.01777920905,0.01777920905,56208.907665001,5,22,1,0,15,6,0,0.9985610246658325,22.128700256347656,0.19509999454021454,,1,22.128700256347656,22.128700256347656,,,115000,,,,,0,,,,,114720,0.9994360208511353,21.48110008239746,0.043299999088048935,0.16169999539852142,15,21.31909942626953,21.869600296020508,21.441499710083008,0.0771000012755394,115000,0.9992139935493469,20.89229965209961,0.03709999844431877,0.09070000052452087,6,20.80900001525879,21.047399520874023,21.00510025024414,0.0625,115000,,,,,0,,,,,114720,J140536.17+000509.3,211.400729,0.08593,19.881999969482422,19.121999740600586,18.31800079345703,17.802000045776367,0.10199999809265137,0.11299999803304672,0.1420000046491623,0.16099999845027924,433860985402,1,2005.450439453125,0,J140536.16+000509.5,211.400681,0.08599,0.3499999940395355,0.31200000643730164,75.0,16.533000946044922,15.008999824523926,11.460000038146973,8.862000465393066,,,,0.07999999821186066,0.07400000095367432,0.13199999928474426,0.3179999887943268,,,,2117100001241022413,0000,0,11nn,AABB,
0.262497,0.21364,0.008124,39627788273060681,211.40067959568782,0.08591705019513524,1.5817,QSO,0.3226840678061158,0.028487135452301665,3.769584727534929e-05,45.563471186387325,True,108102114006313529,211.4006802002,0.08591922427,0.017999999225139618,0.017999999225139618,90.0,1375,6,436527232,52,0.01777920905,0.01777920905,56208.907665001,5,22,1,0,15,6,0,0.9985610246658325,22.128700256347656,0.19509999454021454,,1,22.128700256347656,22.128700256347656,,,115000,,,,,0,,,,,114720,0.9994360208511353,21.48110008239746,0.043299999088048935,0.16169999539852142,15,21.31909942626953,21.869600296020508,21.441499710083008,0.0771000012755394,115000,0.9992139935493469,20.89229965209961,0.03709999844431877,0.09070000052452087,6,20.80900001525879,21.047399520874023,21.00510025024414,0.0625,115000,,,,,0,,,,,114720,J140536.17+000509.4,211.400729,0.08595,,,18.222000122070312,17.62299919128418,,,0.12700000405311584,0.1420000046491623,433860881280,2,2008.369384765625,0,J140536.16+000509.5,211.400681,0.08599,0.3499999940395355,0.31200000643730164,75.0,16.533000946044922,15.008999824523926,11.460000038146973,8.862000465393066,,,,0.07999999821186066,0.07400000095367432,0.13199999928474426,0.3179999887943268,,,,2117100001241022413,0000,0,11nn,AABB,
1.42615,0.704097,1.868125,39627788285643034,212.0984943034462,-0.10988472987835639,0.4656,GALAXY,,,,43.90422930070759,True,107862120988528310,212.0989030689,-0.11020440662,0.004000000189989805,0.004000000189989805,90.0,1285,94,444915712,53,0.00356792602,0.00356792602,56059.174754863,5,68,12,11,19,11,15,0.9996020197868347,21.55430030822754,0.040800001472234726,0.17479999363422394,12,21.21619987487793,21.80430030822754,21.091299057006836,0.0868000015616417,16892216,0.9987390041351318,20.4778995513916,0.03709999844431877,0.12999999523162842,6,20.236900329589844,20.54800033569336,19.667600631713867,0.08020000159740448,16892216,0.9994789958000183,19.72949981689453,0.02449999935925007,0.08370000123977661,14,19.58930015563965,19.841100692749023,18.851200103759766,0.015799999237060547,16892216,0.9994959831237793,19.28700065612793,0.04639999940991402,0.15919999778270721,8,19.089000701904297,19.528900146484375,18.49209976196289,0.01720000058412552,16892216,0.9994969964027405,19.068099975585938,0.04470000043511391,0.1770000010728836,12,18.620100021362305,19.228200912475586,18.234899520874023,0.07750000059604645,16892216,J140823.63-000636.2,212.098472,-0.110079,,,17.23200035095215,16.4060001373291,,,0.05299999937415123,0.04500000178813934,433864012949,1,2005.4532470703125,1,J140823.71-000636.4,212.098806,-0.110129,0.12399999797344208,0.12099999934434891,98.0,14.38700008392334,14.024999618530273,11.9399995803833,9.430999755859375,,,,0.02800000086426735,0.03999999910593033,0.21199999749660492,0.5239999890327454,,,,2117100001241018618,0000,0,12nn,AABC,
1.42615,1.356232,1.868125,39627788285643034,212.0984943034462,-0.10988472987835639,0.4656,GALAXY,,,,43.90422930070759,True,107862120988528310,212.0989030689,-0.11020440662,0.004000000189989805,0.004000000189989805,90.0,1285,94,444915712,53,0.00356792602,0.00356792602,56059.174754863,5,68,12,11,19,11,15,0.9996020197868347,21.55430030822754,0.040800001472234726,0.17479999363422394,12,21.21619987487793,21.80430030822754,21.091299057006836,0.0868000015616417,16892216,0.9987390041351318,20.4778995513916,0.03709999844431877,0.12999999523162842,6,20.236900329589844,20.54800033569336,19.667600631713867,0.08020000159740448,16892216,0.9994789958000183,19.72949981689453,0.02449999935925007,0.08370000123977661,14,19.58930015563965,19.841100692749023,18.851200103759766,0.015799999237060547,16892216,0.9994959831237793,19.28700065612793,0.04639999940991402,0.15919999778270721,8,19.089000701904297,19.528900146484375,18.49209976196289,0.01720000058412552,16892216,0.9994969964027405,19.068099975585938,0.04470000043511391,0.1770000010728836,12,18.620100021362305,19.228200912475586,18.234899520874023,0.07750000059604645,16892216,J140823.71-000636.4,212.098794,-0.110113,18.386999130249023,17.735000610351562,16.708999633789062,15.968000411987305,0.027000000700354576,0.03500000014901161,0.032999999821186066,0.029999999329447746,433864007336,2,2005.450439453125,1,J140823.71-000636.4,212.098806,-0.110129,0.12399999797344208,0.12099999934434891,98.0,14.38700008392334,14.024999618530273,11.9399995803833,9.430999755859375,,,,0.02800000086426735,0.03999999910593033,0.21199999749660492,0.5239999890327454,,,,2117100001241018618,0000,0,12nn,AABC,
1.42615,1.614496,1.868125,39627788285643034,212.0984943034462,-0.10988472987835639,0.4656,GALAXY,,,,43.90422930070759,True,107862120988528310,212.0989030689,-0.11020440662,0.004000000189989805,0.004000000189989805,90.0,1285,94,444915712,53,0.00356792602,0.00356792602,56059.174754863,5,68,12,11,19,11,15,0.9996020197868347,21.55430030822754,0.040800001472234726,0.17479999363422394,12,21.21619987487793,21.80430030822754,21.091299057006836,0.0868000015616417,16892216,0.9987390041351318,20.4778995513916,0.03709999844431877,0.12999999523162842,6,20.236900329589844,20.54800033569336,19.667600631713867,0.08020000159740448,16892216,0.9994789958000183,19.72949981689453,0.02449999935925007,0.08370000123977661,14,19.58930015563965,19.841100692749023,18.851200103759766,0.015799999237060547,16892216,0.9994959831237793,19.28700065612793,0.04639999940991402,0.15919999778270721,8,19.089000701904297,19.528900146484375,18.49209976196289,0.01720000058412552,16892216,0.9994969964027405,19.068099975585938,0.04470000043511391,0.1770000010728836,12,18.620100021362305,19.228200912475586,18.234899520874023,0.07750000059604645,16892216,J140823.72-000636.5,212.098861,-0.110143,18.156999588012695,17.542999267578125,16.74799919128418,15.840999603271484,0.05400000140070915,0.04800000041723251,0.03099999949336052,0.02199999988079071,433863503842,1,2008.35302734375,1,J140823.71-000636.4,212.098806,-0.110129,0.12399999797344208,0.12099999934434891,98.0,14.38700008392334,14.024999618530273,11.9399995803833,9.430999755859375,,,,0.02800000086426735,0.03999999910593033,0.21199999749660492,0.5239999890327454,,,,2117100001241018618,0000,0,12nn,AABC,
0.306742,0.200722,0.013572,39627788298226192,212.87635039527413,0.051139510135720816,0.9601,GALAXY,,,,45.321880421995004,True,108062128763901875,212.8763510121,0.05114322929,0.00800000037997961,0.00800000037997961,90.0,1375,2,436527232,52,0.00753459628,0.00753459628,56152.864103334,5,52,1,8,26,10,7,0.9996479749679565,21.941099166870117,0.17710000276565552,,1,21.941099166870117,21.941099166870117,21.694799423217773,0.26899999380111694,16892216,0.9993100166320801,21.820600509643555,0.08479999750852585,0.2590000033378601,8,21.35580062866211,22.16189956665039,21.662099838256836,0.18160000443458557,115000,0.9997119903564453,20.683000564575195,0.017400000244379044,0.10490000247955322,24,20.515899658203125,20.99880027770996,20.69580078125,0.03280000016093254,115000,0.9986879825592041,20.059600830078125,0.02879999950528145,0.1193000003695488,10,19.972000122070312,20.3533992767334,20.132099151611328,0.050999999046325684,115000,0.9987350106239319,19.85650062561035,0.04830000177025795,0.14550000429153442,7,19.725500106811523,20.13050079345703,19.9512996673584,0.08110000193119049,115000,J141130.33+000304.0,212.876401,0.051116,19.427000045776367,18.736000061035156,17.957000732421875,17.3439998626709,0.06199999898672104,0.09600000083446503,0.10700000077486038,0.12399999797344208,433861804200,1,2005.450439453125,0,J141130.34+000304.1,212.876433,0.051161,0.16500000655651093,0.1550000011920929,75.0,15.621000289916992,13.965999603271484,10.519000053405762,8.017999649047852,,,,0.041999999433755875,0.039000000804662704,0.06499999761581421,0.15000000596046448,,,,2132100001241021588,0000,0,111n,AAAB,
0.306742,0.211177,0.013572,39627788298226192,212.87635039527413,0.051139510135720816,0.9601,GALAXY,,,,45.321880421995004,True,108062128763901875,212.8763510121,0.05114322929,0.00800000037997961,0.00800000037997961,90.0,1375,2,436527232,52,0.00753459628,0.00753459628,56152.864103334,5,52,1,8,26,10,7,0.9996479749679565,21.941099166870117,0.17710000276565552,,1,21.941099166870117,21.941099166870117,21.694799423217773,0.26899999380111694,16892216,0.9993100166320801,21.820600509643555,0.08479999750852585,0.2590000033378601,8,21.35580062866211,22.16189956665039,21.662099838256836,0.18160000443458557,115000,0.9997119903564453,20.683000564575195,0.017400000244379044,0.10490000247955322,24,20.515899658203125,20.99880027770996,20.69580078125,0.03280000016093254,115000,0.9986879825592041,20.059600830078125,0.02879999950528145,0.1193000003695488,10,19.972000122070312,20.3533992767334,20.132099151611328,0.050999999046325684,115000,0.9987350106239319,19.85650062561035,0.04830000177025795,0.14550000429153442,7,19.725500106811523,20.13050079345703,19.9512996673584,0.08110000193119049,115000,J141130.33+000304.1,212.876409,0.05114,19.43000030517578,18.496999740600586,17.97599983215332,16.95800018310547,0.08500000089406967,0.06499999761581421,0.061000000685453415,0.06499999761581421,433860963722,2,2009.4779052734375,0,J141130.34+000304.1,212.876433,0.051161,0.16500000655651093,0.1550000011920929,75.0,15.621000289916992,13.965999603271484,10.519000053405762,8.017999649047852,,,,0.041999999433755875,0.039000000804662704,0.06499999761581421,0.15000000596046448,,,,2132100001241021588,0000,0,111n,AAAB,
0.085592,0.09892,0.013908,39627788335975931,215.12365289121297,0.034299359123966866,1.1207,QSO,-0.0055388860841352194,0.004684153420053063,1.9117145351084264e-05,45.07822465957489,True,108042151236371620,215.12365435166,0.03430293584,0.003000000026077032,0.003000000026077032,90.0,1376,7,436527256,52,0.00273102485,0.00269255576,56119.222472986,5,65,14,10,20,11,10,0.9997169971466064,19.608400344848633,0.019300000742077827,0.05649999901652336,12,19.538799285888672,19.73270034790039,19.68910026550293,0.03480000048875809,115000,0.999675989151001,19.370500564575195,0.015200000256299973,0.17839999496936798,9,19.314199447631836,19.843399047851562,19.49329948425293,0.03550000116229057,115000,0.9992009997367859,19.36720085144043,0.014399999752640724,0.06210000067949295,18,19.25,19.45050048828125,19.42889976501465,0.02239999920129776,115000,0.9996449947357178,19.56100082397461,0.014600000344216824,0.09700000286102295,10,19.50550079345703,19.808700561523438,19.62660026550293,0.024700000882148743,115000,0.998835027217865,19.407499313354492,0.03779999911785126,0.125900000333786,9,19.312599182128906,19.72920036315918,19.547000885009766,0.056699998676776886,115000,J142029.67+000203.4,215.123626,0.034305,18.458999633789062,18.618000030517578,17.61400032043457,17.08300018310547,0.04600000008940697,0.10199999809265137,0.07000000029802322,0.07699999958276749,433860890357,2,2007.304443359375,0,J142029.68+000203.5,215.123674,0.03431,0.12800000607967377,0.11999999731779099,85.0,15.91100025177002,14.555000305175781,11.791000366210938,8.788000106811523,,,,0.05400000140070915,0.057999998331069946,0.20000000298023224,,,,,2147100001241019588,0000,0,11nn,AABU,
0.085592,0.111586,0.013908,39627788335975931,215.12365289121297,0.034299359123966866,1.1207,QSO,-0.0055388860841352194,0.004684153420053063,1.9117145351084264e-05,45.07822465957489,True,108042151236371620,215.12365435166,0.03430293584,0.003000000026077032,0.003000000026077032,90.0,1376,7,436527256,52,0.00273102485,0.00269255576,56119.222472986,5,65,14,10,20,11,10,0.9997169971466064,19.608400344848633,0.019300000742077827,0.05649999901652336,12,19.538799285888672,19.73270034790039,19.68910026550293,0.03480000048875809,115000,0.999675989151001,19.370500564575195,0.015200000256299973,0.17839999496936798,9,19.314199447631836,19.843399047851562,19.49329948425293,0.03550000116229057,115000,0.9992009997367859,19.36720085144043,0.014399999752640724,0.06210000067949295,18,19.25,19.45050048828125,19.42889976501465,0.02239999920129776,115000,0.9996449947357178,19.56100082397461,0.014600000344216824,0.09700000286102295,10,19.50550079345703,19.808700561523438,19.62660026550293,0.024700000882148743,115000,0.998835027217865,19.407499313354492,0.03779999911785126,0.125900000333786,9,19.312599182128906,19.72920036315918,19.547000885009766,0.056699998676776886,115000,J142029.67+000203.5,215.123625,0.034313,18.884000778198242,18.658000946044922,,17.141000747680664,0.07500000298023224,0.10400000214576721,,0.09200000017881393,433861360758,2,2008.369140625,0,J142029.68+000203.5,215.123674,0.03431,0.12800000607967377,0.11999999731779099,85.0,15.91100025177002,14.555000305175781,11.791000366210938,8.788000106811523,,,,0.05400000140070915,0.057999998331069946,0.20000000298023224,,,,,2147100001241019588,0000,0,11nn,AABU,
