wave,obj,sky,noise,s2n
3150.0,4.08271,0.0,12.6032,0.31361893
3160.0,4.08271,0.0,12.6032,0.31361894
3170.0,4.08271,25.697,12.6032,0.29145445
3180.0,4.08271,36.6663,12.6032,0.28332563
3190.0,4.08271,32.695,12.6032,0.28618943
3200.0,4.08271,38.711,12.6032,0.28188426
3210.0,4.19678,41.674,12.6032,0.28757571
3220.0,4.31404,58.0292,12.6032,0.28438463
3230.0,4.12968,52.3421,12.6032,0.27591631
3240.0,4.03053,25.3584,12.6032,0.28802689
3250.0,4.02478,18.6498,12.6032,0.29289162
3260.0,4.09676,42.1477,12.6032,0.28046338
3270.0,4.23928,28.7805,12.6032,0.30006802
3280.0,4.40476,51.7557,12.6032,0.29451648
3290.0,4.62668,25.323,12.6032,0.33015741
3300.0,4.86684,49.6826,12.6032,0.32665342
3310.0,5.14132,31.9893,12.6032,0.36010963
3320.0,5.40643,41.8238,12.6032,0.36928252
3330.0,5.63471,29.3166,12.6032,0.39690333
3340.0,5.91348,26.981,12.6032,0.418782
3350.0,6.16346,48.3528,12.6032,0.41376203
3360.0,6.41528,26.1453,12.6032,0.45473942
3370.0,6.69672,54.2688,12.6032,0.44292999
3380.0,6.89237,48.1167,12.6032,0.46219182
3390.0,7.10006,47.8425,12.6032,0.4762026
3400.0,7.29415,48.3006,12.6032,0.48848336
3410.0,7.50453,31.0235,12.6032,0.52389231
3420.0,7.69161,45.9685,12.6032,0.51746314
3430.0,7.86942,48.7346,12.6032,0.5257992
3440.0,8.00295,43.5132,12.6032,0.54116542
3450.0,8.21557,29.2662,12.6032,0.57510004
3460.0,8.30955,55.1173,12.6032,0.54662826
3470.0,8.50401,39.2815,12.6032,0.58025128
3480.0,8.64248,57.5981,12.6032,0.56497603
3490.0,8.80942,58.3209,12.6032,0.57476104
3500.0,8.94736,31.261,12.6032,0.62206038
3510.0,9.14272,49.932,12.6032,0.60746775
3520.0,9.31347,40.431,12.6032,0.63253556
3530.0,9.49682,40.4638,12.6032,0.64466449
3540.0,9.67246,45.1688,12.6032,0.6490428
3550.0,9.85074,59.774,12.6032,0.63923546
3560.0,10.0626,92.2968,12.6032,0.61063907
3570.0,10.2975,73.2012,12.6032,0.64881013
3580.0,10.5109,51.4251,12.6032,0.69391064
3590.0,10.7782,42.8604,12.6032,0.72536169
3600.0,11.0121,40.9859,12.6032,0.74400631
3610.0,11.2704,52.1075,12.6032,0.74167893
3620.0,11.6119,50.6403,12.6032,0.76612459
3630.0,11.9242,54.1316,12.6032,0.78005226
3640.0,12.2204,73.4709,12.6032,0.76661533
3650.0,12.4959,123.134,12.6032,0.71423722
3660.0,12.8537,73.6652,12.6032,0.80502661
3670.0,13.2222,50.3975,12.6032,0.86980425
3680.0,13.5759,38.2277,12.6032,0.91786638
3690.0,13.9628,59.9891,12.6032,0.89791497
3700.0,14.3413,68.1065,12.6032,0.90586477
3710.0,14.7313,74.4889,12.6032,0.91770606
3720.0,15.1395,52.7001,12.6032,0.9867603
3730.0,15.5337,66.0759,12.6032,0.98299291
3740.0,15.9601,68.9512,12.6032,1.0031299
3750.0,16.3923,50.872,12.6032,1.0698932
