TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,FUVmag,NUVmag,gmag,rmag,imag,zmag,ymag,yAperMag3,j_1AperMag3,hAperMag3,kAperMag3,Jmag,Hmag,Kmag,W1mag,W2mag,W3mag,W4mag,designation,ra,dec,zsp,spCl,ebv,umag,gmag_1,rmag_1,imag_1,zmag_1,jmag,hmag,kmag,w1mag,w2mag,w3mag,w4mag,FIRST_peak,FIRST_int,VLASS_peak,VLASS_int,broad,src,gmag_2,rmag_2,imag_2,zmag_2
39633335625976821,180.82138223197097,55.87834238283332,2.0501256129350565,QSO,-0.050402507489416826,0.006991699774480093,,19.604999542236328,18.07550048828125,18.146499633789062,18.025299072265625,17.8169002532959,17.95840072631836,,,,,,,,15.083000183105469,13.762999534606934,10.583999633789062,8.133999824523926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632976480305866,223.44946477188586,34.86332700298076,1.1831717732425353,QSO,-0.12481298463901003,0.01164071979953754,,19.605600357055664,18.976999282836914,18.735000610351562,18.68560028076172,19.016799926757812,18.837299346923828,,,,,,,,15.494999885559082,14.258000373840332,11.015000343322754,8.083000183105469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628470426272601,194.08240789484077,29.45964668528549,1.2201137245080633,QSO,-0.033040385935330596,0.002532431508886194,,19.616899490356445,18.975900650024414,18.72010040283203,18.737899780273438,18.85700035095215,18.739099502563477,18.048999786376953,17.94499969482422,17.452999114990234,16.80699920654297,,,,15.218000411987305,13.815999984741211,11.083000183105469,8.53499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633144592204594,183.87320585718894,43.83207572205945,1.1056693449915886,QSO,0.03826610749732784,0.017088353672321206,,19.62459945678711,19.773300170898438,19.414499282836914,19.409099578857422,19.506900787353516,19.344200134277344,,,,,,,,15.545000076293945,14.234999656677246,11.373000144958496,8.802000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633148962671431,184.06157372791088,44.049917381654446,0.9082235071388173,QSO,0.026278387188160668,0.0,,19.642900466918945,19.383399963378906,19.426000595092773,19.64240074157715,19.691299438476562,19.344100952148438,,,,,,,,15.449000358581543,14.427000045776367,11.741000175476074,9.114999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633140846690816,236.38334147473154,43.428854474430906,1.556404974121658,QSO,-0.0171045192448932,0.0,,19.658899307250977,18.79669952392578,18.67930030822754,18.597299575805664,18.588699340820312,18.486299514770508,,,,,,,,15.409000396728516,13.894000053405762,10.904999732971191,8.795999526977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633274733071453,169.86375936126305,51.69952032554427,1.280979256752347,QSO,-0.07101724977886625,0.0058491444938485945,,19.66309928894043,19.355199813842773,19.061599731445312,19.010400772094727,18.867799758911133,18.95669937133789,,,,,,,,15.190999984741211,13.788000106811523,10.925000190734863,8.460000038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633263865627683,215.32676532358585,50.995888198484664,1.027881514723885,QSO,0.06028376832960347,0.018045255906773198,,19.685199737548828,19.140600204467773,19.036699295043945,19.1742000579834,19.307199478149414,19.194299697875977,,,,,,,,15.309000015258789,14.125,11.33899974822998,8.970999717712402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633170554948116,186.6465257549521,45.14059022551099,1.10210987339121,QSO,0.09163632397175059,0.0,,19.693700790405273,19.075199127197266,18.551300048828125,18.62820053100586,18.62689971923828,18.42490005493164,,,,,,,,15.331999778747559,14.241000175476074,11.307999610900879,8.359999656677246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39628497450176949,253.36140331436548,30.673214854345236,0.9962433214097978,QSO,-0.030100017185917982,0.011798522767436353,,19.697200775146484,18.972000122070312,18.768999099731445,18.80699920654297,18.75320053100586,18.712499618530273,18.202999114990234,17.388999938964844,17.30299949645996,16.632999420166016,,,,14.810999870300293,13.609000205993652,10.961000442504883,8.559000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633478983093162,182.6139811902002,68.72346685771814,1.1500250029805497,QSO,0.07224698341245572,0.0,,19.698699951171875,18.814899444580078,18.53569984436035,18.528099060058594,18.22209930419922,18.561500549316406,,,,,,,,14.789999961853027,13.534000396728516,10.673999786376953,8.993000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633179027441455,184.78693030521313,45.72938332234731,1.6064858286864727,QSO,-0.01050467079712486,0.0,,19.702499389648438,18.84440040588379,18.68899917602539,18.62529945373535,18.60099983215332,18.587600708007812,,,,,,,,14.579999923706055,13.545000076293945,10.800000190734863,8.300999641418457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632961405977961,217.42766122629706,33.9485555572557,1.1236140395085916,QSO,0.028737778812323866,0.0,,19.70319938659668,19.716100692749023,19.354700088500977,19.497100830078125,19.654300689697266,19.4064998626709,,,,,,,,15.526000022888184,14.413999557495117,11.293999671936035,8.779999732971191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39632991248452642,217.86208227199188,35.41480614947508,0.7921051363668726,QSO,-0.009768543584268319,0.0028562679052010435,,19.703899383544922,19.545000076293945,19.584800720214844,19.57229995727539,19.42060089111328,19.55970001220703,,,,,,,,15.16100025177002,14.17300033569336,11.369000434875488,8.987000465393066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39633282345731142,183.78115686551112,52.34881643505644,1.2111962957461615,QSO,0.03174692990203587,0.0,,19.704099655151367,19.019100189208984,18.615699768066406,18.572099685668945,18.628999710083008,18.519699096679688,,,,,,,,15.01099967956543,13.814000129699707,11.126999855041504,8.697999954223633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
