TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,EDR?
39628512033770660,187.24905103355852,31.40373072016462,2.33185,QSO,0.49664838745330075,0.0882716185753591,4.749296111149562E-5,45.807356646450636,true
39628512142821254,194.72240282434606,31.453213495065825,0.8775,QSO,,,,44.76669522843902,true
39628512172180203,196.71818581898987,31.623942262768065,0.9139,QSO,0.028467241192084103,0.0,1.975228932638839E-5,44.57034679066036,true
39628512595806756,226.42274553621866,31.49855279283787,1.1391,QSO,0.11578321257479463,0.0,4.792002790797999E-5,44.539967364521104,true
39628512600001093,226.72627478862378,31.44625406455681,2.1401,QSO,0.25124212629798093,0.012653521055860045,3.294293828799845E-5,45.92006623062513,true
39628512914572424,248.5496368362503,31.47656979294891,1.58265,QSO,0.5265817103948078,0.0,1.798467335230479E-5,45.49526597491913,true
39628516634922174,148.55964580480668,31.756696098232183,-0.002,STAR,,,,38.99655381633938,true
39628517335369090,197.39095938018573,31.764922599737197,1.5912,QSO,0.374704564434424,0.019267852417296442,2.9274650785068627E-5,45.19151847139555,true
39628522557277591,203.01812466280944,31.901752763777147,1.05845,QSO,,,,44.6410633007038,true
39628522737633810,215.73854186315984,32.10664735099025,1.3817,QSO,0.38570089644860506,0.0,1.6866449458502643E-5,44.814500531888854,true
39628523207395098,248.62286967727835,31.898787560336608,1.1267,QSO,,,,45.17657538212636,true
39628523211588882,248.88699811811102,32.05326725852364,1.94495,QSO,0.46541432541897176,0.017554326876127565,1.9033384746722226E-5,45.59837426627567,true
39628526759970844,138.23820386981802,32.173270328650254,2.1747,QSO,0.22485944180758022,0.01660736896261402,8.525453989193339E-5,45.94188151657841,true
39628526780941257,139.6334510702809,32.35920450662652,0.9842,QSO,,,,44.77099389995572,true
39628527422670270,184.80222135967222,32.24830402460116,1.8284,QSO,0.3309151623994335,0.044412368124146305,3.684173514017372E-5,45.39549539855638,true
39628527435255922,185.87571906757972,32.34584313641853,2.4198,QSO,0.2931861087667951,0.02938210088516519,4.9138934596183894E-5,45.817160731557166,true
39628527561083170,194.5707544042593,32.19818842275671,0.8971,QSO,,,,45.52957870448536,true
39628527682718546,203.20539643154316,32.224937615389486,2.23105,QSO,0.5916017605635964,0.05544863246857275,2.831153330377201E-5,46.246300889943065,true
39628527875656550,216.76192406591238,32.31678909212973,2.02165,QSO,0.22369478537740117,0.01254797542923708,4.2438096896274244E-5,45.58229568804596,true
39632930733034592,195.6146305570504,32.53715033941929,1.2343,QSO,,,,44.88477511482443,true
39632930825308391,202.05032947042832,32.55966641301629,0.7558,QSO,,,,44.30378739740568,true
39632930997274447,214.1874557178985,32.412666474778646,-0.002,STAR,,,,38.84925248704991,true
39632931005663750,214.78878543684453,32.568372337040955,0.8343,QSO,,,,44.4353309321567,true
39632931009857037,215.01306677801077,32.561215465118586,1.85005,QSO,0.3239264435315701,0.007384876127235227,2.598338045816832E-5,45.422015735418405,true
39632935061555728,141.07501871492755,32.75912215173871,1.4201,QSO,-0.09632129063914807,0.01423419179255131,3.121961454762429E-5,44.99783407447547,true
39632935195771128,150.36528276184703,32.80857891569765,0.5868,QSO,,,,44.182801132409914,true
39632935678117480,184.57298002009458,32.831684136481535,2.2744,QSO,0.5072497461985781,0.012626127718560686,2.3532125215200118E-5,45.949870113108524,true
39632935971717299,205.2187103165396,32.692049196039534,2.1348,QSO,0.18166760339597765,0.01016402365145417,7.79367784625777E-5,45.55521262337858,true
39632936093354710,214.0573978732595,32.82816640136893,2.02315,QSO,0.19970467237734435,0.018718709132413622,4.089874622684698E-5,45.76690207107312,true
39632936114325944,215.4857131605927,32.7281097199448,1.4361000000000002,QSO,0.39529818173659703,0.0,2.6682329107533085E-5,44.98894942159938,true
39632939943726012,126.66192794135456,32.93763540887102,1.1589,GALAXY,,,,45.06920435698242,true
39632940157632667,141.6311335901681,33.06798118381042,0.4848,GALAXY,,,,44.1243710850768,true
39632940283462415,150.60346201890312,33.109017981602534,-0.002,STAR,,,,39.14663358859371,true
39632940505762269,166.5357130886019,32.98494907909666,1.2798500000000002,QSO,0.3786729643447784,0.018534804970761678,1.8429455356875256E-5,45.435392126211006,true
39632940514151132,167.10357720349285,32.93669518348514,-0.002,STAR,,,,38.79499678500978,true
39632940774198327,185.62353391729883,33.09905187054124,1.8975,QSO,0.18764289624354302,0.008023026655124995,3.814176904927436E-5,45.443292841526144,true
39632941197821214,215.4987784389356,33.0619719881256,0.7266,QSO,,,,44.14257633640378,true
39632941202016449,215.8861652849083,33.00596596829608,2.9471,QSO,0.09545738149574534,0.0,1.775753559305749E-4,46.63708397166386,true
39632941365594873,227.5319594953364,33.02435651206245,-0.002,STAR,,,,38.828276527707885,true
39632941462064967,234.40618207903,32.89276193526787,-0.002,STAR,,,,39.02643626344421,true
39632941722107956,252.59737424430588,33.01249530777307,1.2454,QSO,0.5629217793032262,0.027316343866304847,1.9976733364179442E-5,44.847888540279726,true
39632941726305453,253.11619632743785,32.96157262279399,1.95425,QSO,,,,45.94224673188104,true
39632945039804698,128.53546638960512,33.224716875858455,-0.002,STAR,,,,39.57270722460382,true
39632945039804936,128.5495839603179,33.18994676744095,2.62035,QSO,0.16933931686128734,0.03655081817079849,8.739513579035848E-5,46.51220345718522,true
39632945211770189,140.69228188136145,33.35656460588268,2.1551,QSO,0.17090976315424844,0.054183131908958036,6.86218637401452E-5,45.57051149106233,true
39632945559897858,165.50029887320915,33.30777707274387,0.8659,QSO,,,,44.81598979391219,true
39632945861887433,186.98892243013546,33.36376666840007,1.8728,QSO,1.4113321622968935,0.2810336449523313,2.415429525147708E-4,45.76857978833372,true
39632946084184594,202.72621691183642,33.22256040405378,2.4222,QSO,0.22218339805339848,0.008666154032299485,2.7778956320555627E-5,46.51755503742264,true
39632946298093759,217.92433244263515,33.1678273899817,1.2061,QSO,-0.022780497822521006,0.0,2.808776649681855E-5,45.07836312934186,true
39632946306482727,218.54742887159688,33.202500393945655,1.4399,GALAXY,,,,44.937396384270905,true
39632946306484302,218.6666629497102,33.27078940043371,1.4014,QSO,-0.11039698926495167,0.01799860418930457,3.740243879742216E-5,45.207447020314774,true
39632946369399363,223.17182103276258,33.36827270303648,1.86755,QSO,0.20701482974151242,0.0,4.92608558878714E-5,45.360127192288665,true
39632946549752628,235.8812603177633,33.358458970880115,1.68725,QSO,0.41463624983804226,0.0,2.8007871993428908E-5,45.06597768041189,true
39632946558142803,236.60802998310774,33.214486916520585,2.8705,QSO,0.30080018310289436,0.005977806253396567,4.4167090606163745E-5,46.76787551829099,true
39632946767857571,251.4681411639086,33.207240727146996,1.4099,GALAXY,,,,45.49357279010538,true
39632946788831375,253.09388335672497,33.23630080817447,1.0513,QSO,0.4521215685712314,0.0,4.2623058268298886E-5,44.62505832573671,true
39632950081358213,127.5436401147694,33.47741604293502,0.8142,QSO,,,,44.71964562882323,true
39632950286879815,142.3014080106541,33.47814014565294,0.4056,GALAXY,,,,43.946543547389076,true
39632950614036020,165.63419546402753,33.46376247086249,1.3168,QSO,-0.004132271311657165,0.0,3.992738060927058E-5,45.37344884251968,true
39632951033465710,195.45882930408814,33.42369530514917,1.4278,QSO,0.2571876035202165,0.011144739824713512,4.723248877253285E-5,45.07781947528362,true
39632951134127612,202.56911499304613,33.62308332084582,-0.002,STAR,,,,38.74783128586801,true
39632951343841883,217.4174109486841,33.514920934620406,0.7623,GALAXY,,,,44.76013151091679,true
39632951352234268,218.26820626377935,33.43437300054448,1.2762,QSO,-0.02415754322702035,0.011723705781212491,1.968743150467031E-5,44.98335469331162,true
39632951364813643,218.92904122652416,33.582148391530026,0.5067,QSO,,,,44.64952699607261,true
39632951419339770,222.8232413966822,33.46796491678603,1.40955,GALAXY,,,,45.495110551250214,true
39632951452895124,225.3064788792908,33.584718953784915,1.4777,QSO,-0.17704999088301687,0.014633542452991834,4.084096606951869E-5,44.920911737691306,true
39632951587113234,234.87488206214348,33.51428556576689,2.1239,QSO,0.1755512429260664,0.022794038619565776,4.931272723945442E-5,45.73690292330357,true
39632951834578878,252.62082252451785,33.53207327567404,1.3305,QSO,0.36675704604860027,0.05238276111616545,4.522312262933938E-5,45.42827911535052,true
39632951838769350,252.66800269190642,33.43618547706372,1.01865,QSO,,,,44.95411949958499,true
39632956066631582,194.96618486309453,33.67042490768967,0.9561,QSO,,,,44.733801450647526,true
39632956200845625,204.32082706427366,33.72671775082725,-0.002,STAR,,,,39.68107353127023,true
39632956511225647,226.627969026751,33.7266222556989,-0.002,STAR,,,,38.97487217938603,true
39632956821604312,248.8470082875226,33.686109748452445,2.34635,QSO,0.2786063356607913,0.007217423867767883,3.855441725777412E-5,46.30601441819667,true
39632956855158319,251.1943184442514,33.66445217517963,0.946,QSO,,,,44.4803855591664,true
39632956855160386,251.33762908948938,33.80979759112866,0.3495,GALAXY,,,,43.49048736886862,true
39632956867740677,252.04876026030303,33.6305040795731,1.8965,QSO,0.37573350152785245,0.0,4.8833606320931286E-5,45.94246491175662,true
39632956867742466,252.1555159869153,33.7331054741342,2.49485,QSO,0.24008941160130304,0.020504526339996724,4.4256216481985154E-5,45.61676445049735,true
39632960307070771,138.6439276545231,33.93888554492533,2.17535,QSO,0.2344893060083475,0.009322326246909141,2.566935398969898E-5,45.68085350852306,true
39632961372425208,215.1320943090029,33.96284522468106,1.3906,QSO,0.4063104722518749,0.10208050846503484,3.865744894998192E-5,45.203048050497905,true
39632961405978493,217.47017283636913,34.0311207203978,2.5431,QSO,0.2147548478398047,0.012946462614926891,2.880355176235682E-5,46.034268381590834,true
39632961414368225,218.14017223322537,33.98304545317776,2.24255,QSO,0.47524175163880744,0.029102918545527025,4.681643753158655E-5,45.78039513378628,true
39632961896715114,252.82006456999255,33.977345754690546,1.30715,QSO,0.42064013952846935,0.0,1.56420899726356E-5,45.561378577802905,true
39632966418171484,217.52094678949936,34.18980272717147,1.51,QSO,,,,45.95448587637725,true
39632966527223367,225.36000100584064,34.25934818503801,1.7197,QSO,0.20896500006273477,0.0,4.8589959072408823E-5,45.7517835289391,true
39632966921490002,253.80143356111736,34.1898312828136,1.7883,QSO,0.26537459832167576,0.013614915058529705,2.9315905841024175E-5,45.815804854510716,true
39632971883352635,251.37598273860672,34.59964698473031,2.5247,QSO,0.15793721525140514,0.015842659611061075,2.853769495166823E-5,45.95764262029484,true
39632971887544689,251.5392707432474,34.38721376065496,1.5969,QSO,0.29161209137104827,0.05480995652270951,3.520378804986266E-5,45.649562451415065,true
39632971921099991,254.03073642323034,34.396762425994666,2.1868,QSO,0.12328102688965137,0.015899974064836675,9.408573323084097E-5,45.719222831827636,true
39632976388031519,216.81312458996177,34.74261822473566,1.9544,QSO,0.3639269336248423,0.01982334551515156,2.674616385781089E-5,45.518804961530364,true
39632976421587966,219.38313814089898,34.73637488273958,1.9999,QSO,0.18646703342680393,0.013965675035187905,7.472567600944315E-5,45.993694268901045,true
39632976870378044,251.8234530082836,34.82094029368092,0.7154,GALAXY,,,,44.32192616516903,true
39632976870379560,251.92741297140762,34.789404432538554,1.32435,GALAXY,,,,44.932608700417106,true
39632976882959718,252.63155527658972,34.666574849459074,2.0019,QSO,0.3586754368493337,0.0035140778990953286,2.8254986476543174E-5,46.37745018317307,true
39632981345701652,216.49521113038963,34.928397174030096,1.4349,GALAXY,,,,45.58387014071358,true
39632981828042877,251.27703107967417,34.9939963379375,0.9103,QSO,,,,44.62554824011886,true
39632981865793642,254.13862373529827,34.89434898507302,1.0E-4,STAR,,,,36.69118311513352,true
39632986303366103,217.05800293723837,35.31425308661689,2.1024000000000003,QSO,0.6274752473507392,0.2704014112707547,8.825523260140766E-5,45.907851667984886,true
39632986324338286,218.6425901029466,35.1692865982179,2.1862000000000004,QSO,0.2774633815169414,0.009568950603196368,3.1834430071377776E-5,46.12497367168032,true
39632986387253432,223.24155877285807,35.14979618690455,2.1833,QSO,,,,45.47461577785115,true
39632986773129638,251.3643404526543,35.30351616936516,2.3877,QSO,,,,46.2266138652533,true
39632986781516265,251.8475171050683,35.37463189439532,1.5019,GALAXY,,,,45.1113618083859,true
39632986781518741,252.02370123196297,35.264729681248845,2.1299,QSO,0.7686355512223786,0.10319005681440069,4.632981009048281E-5,45.916040997234106,true
39632991240062303,217.15400371195668,35.39082684973643,-2.0E-4,STAR,,,,36.823926878226985,true
39632991705633378,251.3118555816133,35.48024659866524,1.98475,QSO,0.7413463227257586,0.0,2.3447979226758254E-5,46.45977287072786,true
39632991714019755,251.7922467175336,35.60285901893267,2.25,QSO,0.36787416118542327,0.028171338072901096,4.554852699546696E-5,45.76945750022096,true
39632991718212213,251.9777293940665,35.40463488932774,1.2663,QSO,0.4012572036873112,0.0,2.519527935453113E-5,45.13825469352819,true
39632991730798717,253.10745836198586,35.406547969503364,3.0252,QSO,0.2289198145619773,0.0,9.032977996600679E-5,46.146284972121755,true
39632996172564092,217.90869584370301,35.729700333013085,2.1738,QSO,,,,45.73916721812653,true
39633114175113503,236.52488773761866,42.00040496042982,2.1099,QSO,0.21383082642608509,0.06297924663141898,9.43818949449674E-5,45.28265449704425,true
39633114246417072,242.2218590660528,42.12179966186481,1.4199,QSO,0.3225645212048258,0.009783164093951592,2.883155673697072E-5,45.57469811517392,true
39633114284164461,245.12196150095815,42.07197891617015,1.4786,QSO,0.3272932322529727,0.03496097492400576,2.7559619302952323E-5,45.17146291960294,true
39633114300941972,246.50401310364578,42.09195617976987,1.4675,QSO,0.47813600125680145,0.007937515897590605,1.238653558139139E-5,45.44859124032133,true
39633118654628229,235.20227571547048,42.22607651538245,0.8748,QSO,,,,44.31790589352315,true
39633118654629545,235.31205839615637,42.313515857941155,2.0943,QSO,0.202028555163414,0.012647520344462865,3.541463316540923E-5,45.729234654455965,true
39633118671407355,236.70877391869396,42.20023806333406,2.22495,QSO,0.18299274401659682,0.008722827284992282,6.07086312842693E-5,45.65678759791677,true
39633118709154253,239.5945642709587,42.18076204338847,0.6846,QSO,,,,44.94813927182881,true
39633118717542533,240.23268949430488,42.14876300192394,0.2277,GALAXY,,,,42.84297320751961,true
39633118717544222,240.36508020145874,42.251916571926614,0.0,QSO,,,,,true
39633118725931349,240.93042619503623,42.2957580769636,2.5233,QSO,0.1995179682761823,0.012979398815739323,4.510789320162599E-5,45.892610806226706,true
39633118776263846,245.01413578371822,42.297027807002785,1.1075,QSO,,,,45.832989800272316,true
39633123125758261,235.33251789688057,42.56329666315537,2.0741,QSO,0.367988425935863,0.039362982378937615,4.769470082547473E-5,45.84296990222261,true
39633123188671674,240.30651533018698,42.4438153786762,1.7231,QSO,0.1983268511288101,0.0,2.9774989650353606E-5,45.08763126755128,true
39633123188675106,240.5563199454503,42.61863235014199,0.5394,QSO,,,,44.87839197438456,true
39633123197059135,240.9037357335846,42.52741787934059,0.612,QSO,,,,44.098377365716736,true
39633123243197972,244.7493540014567,42.570646515480725,1.61545,QSO,0.12322374486228682,0.0,7.305519227431124E-5,45.76011792445698,true
39633123272557051,247.0327507948599,42.504606534594565,-0.002,STAR,,,,38.75926847761976,true
39633127567527400,234.59886653236273,42.77113226556063,0.7504,GALAXY,,,,44.756139815635684,true
39633127580108240,235.46965766530457,42.75738955354478,0.9453,QSO,0.5053499040078759,0.0,3.958356399089696E-5,44.85624403131909,true
39633127609470263,238.0318703313777,42.73203931467701,1.6346,QSO,-0.09960539516437794,0.0,9.701547563984863E-5,45.0618764855761,true
39633127647217351,240.91465117558445,42.759192589587606,0.4749,QSO,,,,44.11807207490004,true
39633127647218012,240.95899307301946,42.851580866231,0.9818,QSO,,,,44.815095373666786,true
39633127684967576,244.1389706544742,42.84987678281434,2.2887500000000003,QSO,0.19089976370888984,0.03989271204786826,7.412301048266658E-5,45.78261485746072,true
39633127705936156,245.5654221657862,42.847781507375835,1.3878,QSO,0.7283673459855962,0.16567387534357345,1.9264363474981898E-5,45.32813999703426,true
39633127710134030,246.20810602997,42.76644530504807,1.4622,QSO,0.2883377421935165,0.0,2.4633160698248182E-5,45.22039625360857,true
39633127726907880,247.28181142345886,42.74541859210095,1.6041,QSO,0.281489992706059,0.0,4.814900776916179E-5,45.345468550895816,true
39633127731102356,247.63814708147743,42.87074180986842,1.95505,QSO,0.13644666573931086,0.0,8.329668274810998E-5,45.80061910630772,true
39633132000903762,234.25459099836488,42.88729074281061,1.5474,GALAXY,,,,46.13871375230701,true
39633132000904832,234.35009777259387,42.91769853257519,0.8682,QSO,,,,44.46489814994274,true
39633132034460598,237.1958589761573,43.072360749708544,1.77,QSO,,,,45.51223607901379,true
39633132051234918,238.30262737043694,43.02146433974642,1.13325,QSO,0.3847926690687362,0.0,1.4138712173979963E-5,45.11599951083942,true
39633132084792230,241.28707541240072,43.02633237761411,0.9213,GALAXY,,,,44.390246435221925,true
39633132122538997,244.1748045751334,43.02833411717522,1.4309,GALAXY,,,,45.21444717661324,true
39633132130930472,245.10073259020086,42.88614137981607,1.129,QSO,0.5124322611865624,0.0,2.3914951133006653E-5,45.166740588139966,true
39633132139316565,245.56169490680907,43.00082077959711,1.8235,QSO,0.5682858710338927,0.027906588095958227,2.715493142092645E-5,45.016342270783326,true
39633132143512909,246.0878950426593,42.878671799652686,1.9507,QSO,0.2613765036353546,0.0,2.9600229587378312E-5,45.87045866910921,true
39633132151898472,246.50305209575959,43.09592439331046,0.6538,QSO,,,,44.52964967029141,true
39633132164481580,247.55190200459867,42.92320439656933,2.23435,QSO,0.3095141423802701,0.009927633247455912,2.350843620414935E-5,45.64753258161115,true
39633136551726683,245.28508752760436,43.248546660633444,1.7193,QSO,0.24168987170617684,0.0,8.909079878916199E-5,46.21556568432394,true
39633136568501819,246.50572605634605,43.14585249863662,2.8981,QSO,0.21939538604629427,0.014572278099371817,8.410175727789739E-5,46.76257021559723,true
39633136572695884,246.84182930702775,43.24197124307051,4.02,QSO,,,,47.197845565834065,true
39633140846693362,236.59948606786222,43.49825582919946,0.2086,GALAXY,,,,42.6456957665424,true
39633140850885081,236.7163600342471,43.6024034234496,1.4729,GALAXY,,,,45.05046461558106,true
39633140859273486,237.38602723344152,43.386739739783,0.8926,GALAXY,,,,44.17703783499765,true
39633140926385086,243.1383298515671,43.44483035045525,0.9885,GALAXY,,,,44.30162127516312,true
39633140951550029,245.10744862247324,43.45254266927999,1.84575,QSO,0.4543823143398349,0.06293955123812682,1.7235539544175685E-5,45.37886046916511,true
39633140959937946,245.7274407941201,43.404004199632524,2.2484,QSO,0.1762050019836925,0.03812461942671018,6.760543777448534E-5,46.076306201514,true
39633140968325292,246.30496304418855,43.59952168685437,1.5225,QSO,0.3245815363588074,0.008485715508391604,2.9137417036569306E-5,45.62246461244813,true
39633145246517319,237.77147998858035,43.70998997874933,1.6446,QSO,0.4612496379057147,0.010743088146585318,2.6310922946088476E-5,45.98486955767815,true
39633145263293632,239.05770501770834,43.66937718061049,2.1615,QSO,-0.2808676495697232,0.0,8.610077251303411E-4,45.48980802832477,true
39633145271683867,239.90901126815885,43.697324301834776,1.6211,QSO,0.41082012575810856,0.025303186017461215,2.9191348878495113E-5,45.671504237360445,true
39633145368151056,247.67329911029276,43.85065116206902,1.5346,QSO,,,,45.87576591160795,true
39633149575038900,234.52365599641257,44.080555151875075,0.8874,GALAXY,,,,44.351142180503395,true
39633149587621525,235.52416410205066,43.89400943016409,2.4099,QSO,0.38858403237316375,0.011891798793535704,4.8112958419330054E-5,45.72018926218917,true
39633149629565769,239.10395747935473,43.930906170299096,1.8158,QSO,0.2239061820441146,0.018385365251555052,3.6390614846946674E-5,45.21673613783007,true
39633149637954369,239.84047603468292,43.95017469700787,1.3559,QSO,0.4298350023153512,0.005276715266826614,1.5460382323634737E-5,45.681608859484236,true
39633149667314171,242.17293005038232,44.05980718264672,1.3662,GALAXY,,,,45.164196497399345,true
39633149709256907,245.60933072513623,44.05984561956395,0.9962,GALAXY,,,,44.45218127085411,true
39633153953891801,237.23930373127408,44.20902160133693,0.8462,QSO,,,,44.31366276891301,true
39633154004224627,241.52674617830635,44.22073687886806,1.2768,GALAXY,,,,44.7294824617085,true
39633154050362033,245.31433216862357,44.15236408414264,0.1799,GALAXY,,,,42.554867620356774,true
39633158257250014,235.57113346463862,44.38644127275242,1.44015,QSO,0.37576706557756956,0.012924936054114489,3.422314597137819E-5,45.516727240112054,true
39633158261442225,235.72555865187852,44.394693410864036,0.8888,GALAXY,,,,44.71192298556269,true
39633158269831200,236.43999963747072,44.5752484826785,2.3836,QSO,0.31035070313984425,0.011771669332736004,4.984241061418479E-5,46.14242288379249,true
39633158315970500,240.4550838535268,44.47637267032901,1.2387,QSO,0.016433610140856203,0.0036949305046121562,2.3582903840106714E-5,44.93258659373134,true
39633158366301372,244.58066769727864,44.51876604624583,1.898,QSO,0.3531455310394578,0.0,2.9927540361743937E-5,45.54486450675277,true
39633158383078890,245.9689273544682,44.51982056244404,1.1659,GALAXY,,,,44.60896935445369,true
39633158391466634,246.62987727440768,44.57623038167221,2.3092,QSO,4.4919319246039535E-4,0.0,2.1196449406406747E-4,45.78365132929421,true
39633162564798934,235.29578921332265,44.64092595844708,2.5228,QSO,0.26591042863707126,0.005480542511583071,9.777879514408802E-5,46.03542344009866,true
39633162577380311,236.23969588465815,44.859656909844254,1.0563,QSO,0.4461441162959674,0.03380449594715901,1.8904626799983807E-5,44.79747100211313,true
39633162619324602,239.82711978608705,44.87297213069845,0.7358,QSO,,,,45.506189463606454,true
39633162640294880,241.4851827223518,44.64254540316829,1.2467,QSO,,,,45.3626467734575,true
39633162673851970,244.55697140721526,44.77009465185296,0.7315,QSO,,,,44.79862167129185,true
39633162686431566,245.28535546087176,44.74660510107541,1.4679,QSO,0.2535261335733703,0.1676767591384539,4.5812285833267084E-5,45.31082140676946,true
39633166859764268,235.3527893049011,44.916499959446064,0.9485,QSO,,,,45.1718796930709,true
39633166863958728,235.72846598951537,44.9185726723791,1.4317,QSO,0.5656028670457081,0.0,2.987675376158255E-5,45.06722329841712,true
39633166926873045,240.97238655685112,45.000182190859334,2.0176,QSO,0.12045007163454913,0.0,4.035944018511992E-5,45.2612220368945,true
39633171137957086,235.81895873938075,45.13080171821173,2.3491,QSO,0.21852994481075694,0.07362882680599563,9.319759654794706E-5,45.95233383669734,true
39633267653086707,214.197635652187,51.337480735502815,1.36495,QSO,0.3026202152491897,0.0,2.6810250634780727E-5,45.30586773361161,true
39633271448930300,215.43083442509374,51.561945290960026,2.1515000000000004,QSO,-0.15700909467408053,0.0,4.10920312265983E-4,46.88528577535976,true
39633271457317949,216.12435200204362,51.608130898946385,0.754,QSO,,,,44.45906306517939,true
39633275211222575,215.83750483156797,51.72424460735626,1.08725,QSO,0.7380140769314667,0.0,4.182172394745318E-5,45.19767459518218,true
39633278944152439,215.0969018582045,51.91888123196305,1.57675,QSO,0.17762224403742422,0.0,9.533542352303584E-5,45.30267167160228,true
39633278969316680,217.36051872754715,51.90668035647938,0.956,GALAXY,,,,44.27197282033553,true
39633282656112142,214.0948595749533,52.32124302054892,1.6008,QSO,0.4299819852348794,0.043568900526306284,3.914653809694634E-5,45.509066362286895,true
39633282668693574,215.15806439381464,52.16146360996173,1.38295,QSO,0.3722053937897327,0.0,4.157603793471881E-5,45.209779249251746,true
39633282685469286,216.6377176925502,52.21257923435963,2.4616,QSO,0.1838496700944683,0.007835577590707889,2.3811985475879025E-5,45.806530378635145,true
39633282689663404,217.0101407259231,52.18401945159901,1.95545,QSO,0.5354199531939225,0.027565738893788258,1.9982333235508075E-5,45.8539969800635,true
39633286363873846,214.42448294921994,52.47317137510859,1.14775,QSO,,,,45.6975160351105,true
39633286389039306,216.84022645693412,52.59103785965025,1.5550000000000002,QSO,,,,45.00727781775183,true
39633286401623419,218.19985111168904,52.44956783960045,0.8286,QSO,,,,44.87384920056067,true
39633290059058000,216.09679938837863,52.827799597950715,1.47825,QSO,0.7169962806870971,0.027520787190158855,4.2799778358419847E-5,45.61877682948756,true
39633293716488470,215.62073009331135,53.02765396117804,2.0039,QSO,0.24718238817004257,0.02617820387112964,4.082812097237728E-5,45.7523821301457,true
39633293724877344,216.473733679877,53.083738279461464,1.9627,QSO,0.3357477712481933,0.01030166419103099,2.6185598783103342E-5,45.565118043285125,true
39633293745850366,218.71506952687156,53.07577461192697,1.4772,QSO,0.34699597178983854,0.025046952052064288,2.807636079480154E-5,45.032995966092024,true
39633297365533940,216.72547613526714,53.35660512214478,1.3028,QSO,0.38607095459307894,0.0,4.489825396574904E-5,44.872231042851,true
39633300989411783,217.3034658351844,53.39392917347717,1.3906,QSO,-0.2329942319620022,0.044487545530778945,2.4137421216402266E-4,45.03600762885925,true
39633301241071729,242.57114796566498,53.51012032596376,2.2107,QSO,0.33886420272582063,0.025302433673005456,2.9685133238215424E-5,46.204984084641644,true
39633304839786156,243.04770846071713,53.84280512951284,2.30195,QSO,0.16463785716199109,0.01410534160466973,4.7937763628139196E-5,45.49402463203036,true
39633308136507768,215.03055605845807,53.93842452731457,1.52605,QSO,0.30952819122344,0.0,2.8572413888689194E-5,45.29017982507997,true
39633308144895729,215.79391186663784,54.01444417730004,2.3268,QSO,0.27277988535169073,0.02990726542140749,4.77595039552297E-5,46.276781831156775,true
39633308153283514,216.54673255207172,54.01080773390323,1.3348,QSO,0.40811619765584517,0.0,1.614208108544866E-5,45.24939808847451,true
39633308409135407,242.28715741140903,54.07857268032445,1.6084,QSO,,,,44.882283234022125,true
39633308421719323,243.64320409647078,53.97680121842795,1.6962,QSO,0.26045618307490215,0.0,4.829501854737663E-5,44.82790112200721,true
39633311957518970,242.54967969362067,54.32813596817422,0.55265,GALAXY,,,,43.68262080333238,true
39633311961711819,242.82210175559882,54.299811538447806,1.3088,QSO,,,,45.014357707959505,true
39633311974294275,244.04732891767924,54.2669948487502,1.3355,QSO,-0.07590998108015001,0.005035097939819197,2.819145877426898E-5,45.0161968298816,true
39633311974297298,244.35520567261887,54.326549281703436,1.7309,QSO,0.47176667582825926,0.23862357964491834,9.32664043721803E-5,46.18658106614982,true
39633315489123334,242.90553161422432,54.429117740719995,1.39335,QSO,0.49995997254627467,0.0,1.7239298933815454E-5,45.82493265402894,true
39633315510092633,244.8060381472277,54.42766597365438,-2.0E-4,STAR,,,,36.933977258651296,true
39633315510092891,244.83601390476207,54.46797319838653,1.2665,QSO,0.4561991083236068,0.023216445845303205,4.727130668593253E-5,45.31726309248172,true
39633315514287251,245.2353575682258,54.43314116464105,2.9865500000000003,QSO,0.2388785575397423,0.017113742972271945,8.26337273467312E-5,46.460452038997474,true
39633318748097824,217.5114195677928,54.660654193922845,0.6058,QSO,,,,44.11251299768864,true
39633318970393231,240.0780851830961,54.76383465940941,0.7019,QSO,1.6217018319306953,0.0,4.3831698418666245E-5,44.94030999448156,true
39633319003949512,243.6657589021434,54.86945392780483,1.5685,GALAXY,,,,44.66108700182835,true
39633319003950800,243.80525637079927,54.83397572217816,2.433,QSO,0.2076913018291704,0.014744348154555163,3.061603679919424E-5,45.20322256202023,true
39633322472639283,241.87979100486933,55.046745441209346,1.9411,QSO,0.32973003884757635,0.0,2.7462126199275004E-5,45.62323925600446,true
39633325924548686,240.29415787537866,55.12540525551811,2.1037,QSO,0.27940902422977976,0.02743734798000527,4.0664427896820775E-5,45.20636952471848,true
39633332799013492,241.09262496748434,55.678316421631834,0.9641,GALAXY,,,,44.389673996095325,true
39633332811599552,242.7845062372454,55.68455238461808,1.2752,QSO,0.35643904158805495,0.02451703738149633,1.6868333444170592E-5,45.15696604869616,true
39633332832570136,244.85316471785788,55.64136890098081,1.2199,QSO,-0.026092560267239717,0.0,4.146130821918822E-5,44.564221230970595,true
39633336192207880,240.92969873767314,55.906155129181215,1.3695499999999998,QSO,0.45372385419107797,0.0,1.5893371864001816E-5,45.47420603588341,true
