TARGETID,RA,DEC,Z,SPECTYPE,EBV,EBV_ERR,MAD,SIXMICRON_LUM,L6_Z_MATCH_BIN,144_LUM,EDR?
39628351631001709,195.14510297648158,24.101204937802525,1.30614791151358,QSO,-0.02340123966517954,0.008218108279787226,2.54132313384007E-5,45.13672586392002,,0.0,true
39628351635194625,195.33298327608924,24.092683824566425,0.5062959699550013,QSO,-0.013447308548375225,0.015234011297712307,2.5996344036981507E-5,44.26489214405174,,0.0,true
39628351635195213,195.35794370746422,23.93395387435356,1.5653428209438147,QSO,-0.04310442857590702,0.004161102761047265,1.901973575442971E-5,45.639683813428405,,0.0,true
39628351635199588,195.568074522841,23.97712811685237,1.7764893515554552,QSO,0.0048048368729969315,0.021681650890541096,9.856900748165009E-5,45.769592267275186,,0.0,true
39628351639390480,195.6793648000304,24.084095258322264,0.940031687424318,QSO,0.01680934610856033,0.0035265709259917513,1.9622078176527097E-5,44.654871872494226,2,0.0,true
39628351643586864,196.08693902151902,24.089236954113183,1.0165945364774234,QSO,0.20408946688214746,0.009570534542278695,1.8764632480039864E-5,44.8461390904479,4,0.0,true
39628351647777294,196.13943596727063,24.10001426737914,1.3401999473571777,QSO,0.5666778846926823,0.012953755667598104,1.638784831007667E-5,45.65846552693994,6,0.0,true
39628351647777629,196.1574606733999,24.004600338045524,0.7925175822799587,QSO,0.03865456789825927,0.0036130474122447313,1.970131139744008E-5,44.55674926249842,,0.0,true
39628351647777871,196.17154744371433,24.039422210086272,1.5978167075908098,QSO,-0.047252078163726174,0.0026979864240677964,1.9697679280325353E-5,45.536824904041886,,2.829049460800477E24,true
39628351647781519,196.38139803626157,24.06605722523469,1.2075361623876342,QSO,0.17312875313483267,0.0,1.8816960047567924E-5,45.17033122575131,3,2.4716509795682027E24,true
39628351651971150,196.39148679613882,24.111600461889882,1.6324488496534606,QSO,0.025266546833241144,0.0,4.791415391649741E-5,45.22972589505791,,0.0,true
39628351651971278,196.39834143630424,24.118114522263234,1.1560343280509169,QSO,0.039629086630302846,0.0,2.4289364570374663E-5,45.061675216018166,2,0.0,true
39628351651973351,196.50316287799464,23.966960822482417,1.8713839336745617,QSO,-0.011858343071273147,0.0,4.7461390352439864E-5,45.65662486065594,,0.0,true
39628351651974896,196.58887781138674,23.959804685708196,2.041885600510325,QSO,-0.02239527063256813,0.019897475767752217,4.477902050903301E-5,45.6914217706513,,0.0,true
39628351651975197,196.60728582864581,23.950087618798495,1.9487579269931443,QSO,0.10944715102228941,0.0047955468500217036,4.022366863638989E-5,45.34111841734048,,0.0,true
39628351836525766,208.6577763166615,24.001504594127823,1.8154549027145375,QSO,0.11432800453614211,0.0,5.932368076416367E-5,45.32354535197644,,0.0,true
39628351840719904,208.94139056501234,23.909439928945396,0.6222889937670268,QSO,0.004353837023186258,0.0,1.3591510527766993E-5,44.60756495226235,2,0.0,true
39628351844909185,208.95763577277089,23.95579809986209,0.555291085854299,QSO,0.11906711877382192,0.0,1.760607836717306E-5,44.3069151395896,,0.0,true
39628351844909958,208.9947901266406,23.995161843788427,1.8402266133590914,QSO,-0.0418144423504932,0.0,4.566033617507952E-5,45.173752301996835,,0.0,true
39628354508294110,22.56755385936636,24.345155381903158,1.1519904043759226,QSO,-0.0210552595270172,0.01389462054193823,1.77571826359267E-5,45.06094565920643,,0.0,true
