wave,obj,sky,noise,s2n
3150.0,4.4766,0.0,12.6032,0.34347736
3160.0,4.4766,0.0,12.6032,0.34347737
3170.0,4.4766,25.697,12.6032,0.31925316
3180.0,4.4766,36.6663,12.6032,0.31036613
3190.0,4.4766,32.695,12.6032,0.31349721
3200.0,4.4766,38.711,12.6032,0.30879016
3210.0,4.60168,41.674,12.6032,0.31502117
3220.0,4.73025,58.0292,12.6032,0.31153991
3230.0,4.5281,52.3421,12.6032,0.30226751
3240.0,4.41939,25.3584,12.6032,0.31550208
3250.0,4.41308,18.6498,12.6032,0.32081956
3260.0,4.49201,42.1477,12.6032,0.30723753
3270.0,4.64827,28.7805,12.6032,0.32868143
3280.0,4.82973,51.7557,12.6032,0.32262455
3290.0,5.07305,25.323,12.6032,0.36159965
3300.0,5.33638,49.6826,12.6032,0.35779012
3310.0,5.63734,31.9893,12.6032,0.39437278
3320.0,5.92803,41.8238,12.6032,0.40441842
3330.0,6.17834,29.3166,12.6032,0.43461008
3340.0,6.484,26.981,12.6032,0.45852978
3350.0,6.7581,48.3528,12.6032,0.45307434
3360.0,7.03422,26.1453,12.6032,0.49783833
3370.0,7.3428,54.2688,12.6032,0.48497815
3380.0,7.55733,48.1167,12.6032,0.50602721
3390.0,7.78506,47.8425,12.6032,0.52134312
3400.0,7.99787,48.3006,12.6032,0.53476808
3410.0,8.22855,31.0235,12.6032,0.57342568
3420.0,8.43368,45.9685,12.6032,0.56643656
3430.0,8.62864,48.7346,12.6032,0.57555274
3440.0,8.77506,43.5132,12.6032,0.59233135
3450.0,9.00819,29.2662,12.6032,0.62936358
3460.0,9.11124,55.1173,12.6032,0.59832895
3470.0,9.32446,39.2815,12.6032,0.63502117
3480.0,9.47629,57.5981,12.6032,0.6183831
3490.0,9.65933,58.3209,12.6032,0.62907596
3500.0,9.81059,31.261,12.6032,0.68065704
3510.0,10.0248,49.932,12.6032,0.66478201
3520.0,10.212,40.431,12.6032,0.69212857
3530.0,10.4131,40.4638,12.6032,0.70537304
3540.0,10.6056,45.1688,12.6032,0.71017079
3550.0,10.8011,59.774,12.6032,0.69950936
3560.0,11.0334,92.2968,12.6032,0.66835872
3570.0,11.291,73.2012,12.6032,0.71000737
3580.0,11.525,51.4251,12.6032,0.759182
3590.0,11.818,42.8604,12.6032,0.79347691
3600.0,12.0746,40.9859,12.6032,0.81381567
3610.0,12.3577,52.1075,12.6032,0.81132673
3620.0,12.7322,50.6403,12.6032,0.83799801
3630.0,13.0746,54.1316,12.6032,0.85321254
3640.0,13.3994,73.4709,12.6032,0.83863364
3650.0,13.7015,123.134,12.6032,0.78160776
3660.0,14.0939,73.6652,12.6032,0.88055502
3670.0,14.4979,50.3975,12.6032,0.95109974
3680.0,14.8857,38.2277,12.6032,1.0034211
3690.0,15.3099,59.9891,12.6032,0.98181312
3700.0,15.7249,68.1065,12.6032,0.99053062
3710.0,16.1525,74.4889,12.6032,1.003481
3720.0,16.6002,52.7001,12.6032,1.0786199
3730.0,17.0324,66.0759,12.6032,1.0746105
3740.0,17.4999,68.9512,12.6032,1.0965799
3750.0,17.9738,50.872,12.6032,1.1691826
3760.0,18.4308,61.995,12.6032,1.16949
3770.0,18.8904,51.3503,12.6032,1.2251462
3780.0,19.3501,73.981,12.6032,1.1959897
3790.0,19.8306,60.5251,12.6032,1.2586482
3800.0,20.3109,73.0728,12.6032,1.2553369
3810.0,20.7831,68.6307,12.6032,1.2948323
3820.0,21.2634,81.123,12.6032,1.2913873
3830.0,21.7382,89.9774,12.6032,1.297235
3840.0,22.1907,76.3003,12.6032,1.3579963
3850.0,22.6667,70.4107,12.6032,1.4020516
3860.0,23.1068,67.3796,12.6032,1.4367626
3870.0,23.5838,77.5024,12.6032,1.4361557
3880.0,24.0214,47.9381,12.6032,1.5527701
3890.0,24.4438,77.6267,12.6032,1.4857977
3900.0,24.866,83.6917,12.6032,1.4929986
3910.0,25.303,221.017,12.6032,1.233468
3920.0,25.7143,120.505,12.6032,1.4452396
3930.0,26.1123,83.0482,12.6032,1.5661983
3940.0,26.5034,104.373,12.6032,1.5287413
3950.0,26.9004,121.827,12.6032,1.5058198
3960.0,27.2457,103.791,12.6032,1.5711995
3970.0,27.6294,74.0277,12.6032,1.6811801
3980.0,27.9887,112.308,12.6032,1.5888569
3990.0,28.3252,111.932,12.6032,1.6081029
4000.0,28.6333,152.483,12.6032,1.5244589
4010.0,28.9423,146.75,12.6032,1.5534237
4020.0,29.2533,128.225,12.6032,1.6148805
4030.0,29.5743,164.515,12.6032,1.5453365
4040.0,29.9175,165.486,12.6032,1.56039
4050.0,30.1668,1180.2,12.6032,0.79931139
