wave,obj,sky,noise,s2n
3150.0,5.58404,0.0,12.6032,0.4270588
3160.0,5.58404,0.0,12.6032,0.42705881
3170.0,5.58404,25.697,12.6032,0.39711496
3180.0,5.58404,36.6663,12.6032,0.38611985
3190.0,5.58404,32.695,12.6032,0.38999423
3200.0,5.58404,38.711,12.6032,0.38416953
3210.0,5.74006,41.674,12.6032,0.39190879
3220.0,5.90044,58.0292,12.6032,0.38762781
3230.0,5.64828,52.3421,12.6032,0.37610658
3240.0,5.51268,25.3584,12.6032,0.39246082
3250.0,5.50482,18.6498,12.6032,0.39903615
3260.0,5.60327,42.1477,12.6032,0.38225134
3270.0,5.79819,28.7805,12.6032,0.40881886
3280.0,6.02453,51.7557,12.6032,0.40136865
3290.0,6.32805,25.323,12.6032,0.44962299
3300.0,6.65653,49.6826,12.6032,0.44498377
3310.0,7.03194,31.9893,12.6032,0.49026465
3320.0,7.39454,41.8238,12.6032,0.50275283
3330.0,7.70677,29.3166,12.6032,0.54008776
3340.0,8.08804,26.981,12.6032,0.56968303
3350.0,8.42995,48.3528,12.6032,0.56304685
3360.0,8.77438,26.1453,12.6032,0.61830744
3370.0,9.15931,54.2688,12.6032,0.60257194
3380.0,9.4269,48.1167,12.6032,0.62858206
3390.0,9.71097,47.8425,12.6032,0.64752552
3400.0,9.97643,48.3006,12.6032,0.66413105
3410.0,10.2642,31.0235,12.6032,0.71177333
3420.0,10.5201,45.9685,12.6032,0.7032631
3430.0,10.7632,48.7346,12.6032,0.71455097
3440.0,10.9459,43.5132,12.6032,0.73523822
3450.0,11.2367,29.2662,12.6032,0.78082365
3460.0,11.3652,55.1173,12.6032,0.74274573
3470.0,11.6312,39.2815,12.6032,0.78791261
3480.0,11.8206,57.5981,12.6032,0.76754051
3490.0,12.0489,58.3209,12.6032,0.78075363
3500.0,12.2376,31.261,12.6032,0.84412527
3510.0,12.5048,49.932,12.6032,0.82475431
3520.0,12.7383,40.431,12.6032,0.8583848
3530.0,12.9891,40.4638,12.6032,0.87471748
3540.0,13.2293,45.1688,12.6032,0.88069154
3550.0,13.4732,59.774,12.6032,0.86770911
3560.0,13.7629,92.2968,12.6032,0.82955697
3570.0,14.0842,73.2012,12.6032,0.88080198
3580.0,14.3761,51.4251,12.6032,0.94118847
3590.0,14.7417,42.8604,12.6032,0.983313
3600.0,15.0616,40.9859,12.6032,1.0083238
3610.0,15.4149,52.1075,12.6032,1.0054344
3620.0,15.882,50.6403,12.6032,1.0382474
3630.0,16.309,54.1316,12.6032,1.05703
3640.0,16.7142,73.4709,12.6032,1.0393732
3650.0,17.091,123.134,12.6032,0.96963317
3660.0,17.5805,73.6652,12.6032,1.0909924
3670.0,18.0845,50.3975,12.6032,1.1773364
3680.0,18.5682,38.2277,12.6032,1.2413106
3690.0,19.0974,59.9891,12.6032,1.2152714
3700.0,19.6151,68.1065,12.6032,1.2261466
3710.0,20.1484,74.4889,12.6032,1.2421855
3720.0,20.7068,52.7001,12.6032,1.3339405
3730.0,21.246,66.0759,12.6032,1.3293515
3740.0,21.8292,68.9512,12.6032,1.356378
3750.0,22.4203,50.872,12.6032,1.4448921
3760.0,22.9903,61.995,12.6032,1.4455961
3770.0,23.5637,51.3503,12.6032,1.5134276
3780.0,24.1371,73.981,12.6032,1.4784036
3790.0,24.7365,60.5251,12.6032,1.5547318
3800.0,25.3355,73.0728,12.6032,1.5510741
3810.0,25.9245,68.6307,12.6032,1.5992756
3820.0,26.5237,81.123,12.6032,1.5954543
3830.0,27.116,89.9774,12.6032,1.6028767
3840.0,27.6804,76.3003,12.6032,1.676796
3850.0,28.2741,70.4107,12.6032,1.7304347
3860.0,28.8231,67.3796,12.6032,1.7727148
3870.0,29.4181,77.5024,12.6032,1.7723695
3880.0,29.9639,47.9381,12.6032,1.9132942
3890.0,30.4908,77.6267,12.6032,1.8329989
3900.0,31.0175,83.6917,12.6032,1.8420321
3910.0,31.5626,221.017,12.6032,1.5272927
3920.0,32.0757,120.505,12.6032,1.7849264
3930.0,32.5721,83.0482,12.6032,1.9313404
3940.0,33.06,104.373,12.6032,1.8864648
3950.0,33.5552,121.827,12.6032,1.8590546
3960.0,33.9859,103.791,12.6032,1.9382884
3970.0,34.4645,74.0277,12.6032,2.071038
3980.0,34.9127,112.308,12.6032,1.9601688
3990.0,35.3325,111.932,12.6032,1.9836485
4000.0,35.7167,152.483,12.6032,1.8827799
