wave,obj,sky,noise,s2n
3150.0,6.12278,0.0,12.6032,0.46752456
3160.0,6.12278,0.0,12.6032,0.46752458
3170.0,6.12278,25.697,12.6032,0.43483583
3180.0,6.12278,36.6663,12.6032,0.42282771
3190.0,6.12278,32.695,12.6032,0.42705935
3200.0,6.12278,38.711,12.6032,0.42069741
3210.0,6.29385,41.674,12.6032,0.42916577
3220.0,6.46971,58.0292,12.6032,0.42450423
3230.0,6.19322,52.3421,12.6032,0.41189528
3240.0,6.04453,25.3584,12.6032,0.42974583
3250.0,6.03591,18.6498,12.6032,0.43692513
3260.0,6.14386,42.1477,12.6032,0.41860394
3270.0,6.35759,28.7805,12.6032,0.44763889
3280.0,6.60577,51.7557,12.6032,0.43952531
3290.0,6.93857,25.323,12.6032,0.49224371
3300.0,7.29874,49.6826,12.6032,0.48721629
3310.0,7.71037,31.9893,12.6032,0.53668022
3320.0,8.10795,41.8238,12.6032,0.5503507
3330.0,8.4503,29.3166,12.6032,0.59111608
3340.0,8.86836,26.981,12.6032,0.62343934
3350.0,9.24326,48.3528,12.6032,0.61625156
3360.0,9.62092,26.1453,12.6032,0.67654006
3370.0,10.043,54.2688,12.6032,0.65944704
3380.0,10.3364,48.1167,12.6032,0.68783709
3390.0,10.6479,47.8425,12.6032,0.70852331
3400.0,10.9389,48.3006,12.6032,0.726657
3410.0,11.2544,31.0235,12.6032,0.77859219
3420.0,11.535,45.9685,12.6032,0.76936967
3430.0,11.8017,48.7346,12.6032,0.78170267
3440.0,12.0019,43.5132,12.6032,0.8042588
3450.0,12.3208,29.2662,12.6032,0.85392384
3460.0,12.4617,55.1173,12.6032,0.81250408
3470.0,12.7534,39.2815,12.6032,0.86171303
3480.0,12.961,57.5981,12.6032,0.83957525
3490.0,13.2114,58.3209,12.6032,0.85399754
3500.0,13.4182,31.261,12.6032,0.922976
3510.0,13.7112,49.932,12.6032,0.90196127
3520.0,13.9673,40.431,12.6032,0.93858478
3530.0,14.2423,40.4638,12.6032,0.95639469
3540.0,14.5057,45.1688,12.6032,0.96293938
3550.0,14.773,59.774,12.6032,0.9488695
3560.0,15.0907,92.2968,12.6032,0.90740492
3570.0,15.4431,73.2012,12.6032,0.96322394
3580.0,15.763,51.4251,12.6032,1.0289385
3590.0,16.1639,42.8604,12.6032,1.0747858
3600.0,16.5148,40.9859,12.6032,1.1020222
3610.0,16.902,52.1075,12.6032,1.0989656
3620.0,17.4142,50.6403,12.6032,1.1347063
3630.0,17.8825,54.1316,12.6032,1.1551988
3640.0,18.3267,73.4709,12.6032,1.1361131
3650.0,18.7399,123.134,12.6032,1.0603713
3660.0,19.2766,73.6652,12.6032,1.1923613
3670.0,19.8292,50.3975,12.6032,1.2861767
3680.0,20.3596,38.2277,12.6032,1.3556538
3690.0,20.9398,59.9891,12.6032,1.327575
3700.0,21.5075,68.1065,12.6032,1.3394993
3710.0,22.0923,74.4889,12.6032,1.3570251
3720.0,22.7046,52.7001,12.6032,1.4566108
3730.0,23.2957,66.0759,12.6032,1.4517912
3740.0,23.9352,68.9512,12.6032,1.4812288
3750.0,24.5833,50.872,12.6032,1.5772236
3760.0,25.2083,61.995,12.6032,1.5781595
3770.0,25.837,51.3503,12.6032,1.6517133
3780.0,26.4658,73.981,12.6032,1.6140021
3790.0,27.123,60.5251,12.6032,1.6967498
3800.0,27.7799,73.0728,12.6032,1.6929813
3810.0,28.4257,68.6307,12.6032,1.745284
3820.0,29.0827,81.123,12.6032,1.7413376
3830.0,29.7321,89.9774,12.6032,1.7495408
3840.0,30.3509,76.3003,12.6032,1.8296268
3850.0,31.0019,70.4107,12.6032,1.8877638
3860.0,31.6039,67.3796,12.6032,1.9335999
3870.0,32.2564,77.5024,12.6032,1.9334306
3880.0,32.8548,47.9381,12.6032,2.0856297
3890.0,33.4325,77.6267,12.6032,1.9992439
3900.0,34.0101,83.6917,12.6032,2.0091732
3910.0,34.6077,221.017,12.6032,1.6687044
3920.0,35.1703,120.505,12.6032,1.947822
3930.0,35.7146,83.0482,12.6032,2.1060699
3940.0,36.2496,104.373,12.6032,2.0578092
3950.0,36.7925,121.827,12.6032,2.0283595
3960.0,37.2648,103.791,12.6032,2.1140472
3970.0,37.7896,74.0277,12.6032,2.2573363
3980.0,38.2811,112.308,12.6032,2.1379619
3990.0,38.7413,111.932,12.6032,2.1634355
