wave,obj,sky,noise,s2n
3150.0,4.81891,0.0,12.6032,0.36936989
3160.0,4.81891,0.0,12.6032,0.3693699
3170.0,4.81891,25.697,12.6032,0.34336657
3180.0,4.81891,36.6663,12.6032,0.33382422
3190.0,4.81891,32.695,12.6032,0.33718634
3200.0,4.81891,38.711,12.6032,0.33213189
3210.0,4.95355,41.674,12.6032,0.33883048
3220.0,5.09196,58.0292,12.6032,0.33509951
3230.0,4.87435,52.3421,12.6032,0.32513013
3240.0,4.75732,25.3584,12.6032,0.33933533
3250.0,4.75054,18.6498,12.6032,0.34504397
3260.0,4.8355,42.1477,12.6032,0.33046551
3270.0,5.00371,28.7805,12.6032,0.35350058
3280.0,5.19904,51.7557,12.6032,0.34700871
3290.0,5.46097,25.323,12.6032,0.3888669
3300.0,5.74444,49.6826,12.6032,0.38479632
3310.0,6.06841,31.9893,12.6032,0.424082
3320.0,6.38133,41.8238,12.6032,0.43488438
3330.0,6.65078,29.3166,12.6032,0.4672973
3340.0,6.9798,26.981,12.6032,0.49298116
3350.0,7.27487,48.3528,12.6032,0.48715394
3360.0,7.5721,26.1453,12.6032,0.53518582
3370.0,7.90428,54.2688,12.6032,0.52142455
3380.0,8.13521,48.1167,12.6032,0.54401706
3390.0,8.38035,47.8425,12.6032,0.56046078
3400.0,8.60944,48.3006,12.6032,0.57487456
3410.0,8.85776,31.0235,12.6032,0.61633261
3420.0,9.07858,45.9685,12.6032,0.60886501
3430.0,9.28845,48.7346,12.6032,0.61865585
3440.0,9.44606,43.5132,12.6032,0.63665235
3450.0,9.69701,29.2662,12.6032,0.67635272
3460.0,9.80794,55.1173,12.6032,0.64311568
3470.0,10.0375,39.2815,12.6032,0.68245155
3480.0,10.2009,57.5981,12.6032,0.66464405
3490.0,10.398,58.3209,12.6032,0.67612096
3500.0,10.5608,31.261,12.6032,0.73138517
3510.0,10.7913,49.932,12.6032,0.71441246
3520.0,10.9929,40.431,12.6032,0.74372055
3530.0,11.2093,40.4638,12.6032,0.7579271
3540.0,11.4166,45.1688,12.6032,0.76308892
3550.0,11.627,59.774,12.6032,0.75169755
3560.0,11.8771,92.2968,12.6032,0.71835467
3570.0,12.1544,73.2012,12.6032,0.76299783
3580.0,12.4062,51.4251,12.6032,0.81567589
3590.0,12.7217,42.8604,12.6032,0.85241681
3600.0,12.9979,40.9859,12.6032,0.8742139
3610.0,13.3027,52.1075,12.6032,0.87159282
3620.0,13.7058,50.6403,12.6032,0.90018055
3630.0,14.0743,54.1316,12.6032,0.91650577
3640.0,14.424,73.4709,12.6032,0.90095482
3650.0,14.7492,123.134,12.6032,0.83994392
3660.0,15.1716,73.6652,12.6032,0.94590046
3670.0,15.6065,50.3975,12.6032,1.0213933
