wave,obj,sky,noise,s2n
3150.0,0.355589,0.0,12.6032,0.027620516
3160.0,0.355589,0.0,12.6032,0.027620516
3170.0,0.355589,25.697,12.6032,0.025629221
3180.0,0.355589,36.6663,12.6032,0.024901153
3190.0,0.355589,32.695,12.6032,0.02515752
3200.0,0.355589,38.711,12.6032,0.024772175
3210.0,0.365525,41.674,12.6032,0.025275201
3220.0,0.375738,58.0292,12.6032,0.024983604
3230.0,0.35968,52.3421,12.6032,0.024236138
3240.0,0.351045,25.3584,12.6032,0.025325184
3250.0,0.350544,18.6498,12.6032,0.02576169
3260.0,0.356813,42.1477,12.6032,0.024644309
3270.0,0.369226,28.7805,12.6032,0.026391984
3280.0,0.383639,51.7557,12.6032,0.025885069
3290.0,0.402967,25.323,12.6032,0.029069858
3300.0,0.423885,49.6826,12.6032,0.028739419
3310.0,0.447791,31.9893,12.6032,0.031731732
3320.0,0.470881,41.8238,12.6032,0.032540029
3330.0,0.490764,29.3166,12.6032,0.035018647
3340.0,0.515043,26.981,12.6032,0.036978451
3350.0,0.536816,48.3528,12.6032,0.036502989
3360.0,0.558749,26.1453,12.6032,0.04020211
3370.0,0.58326,54.2688,12.6032,0.039104088
3380.0,0.600301,48.1167,12.6032,0.040837151
3390.0,0.61839,47.8425,12.6032,0.042093773
3400.0,0.635294,48.3006,12.6032,0.043195054
3410.0,0.653618,31.0235,12.6032,0.046410514
3420.0,0.669912,45.9685,12.6032,0.045802916
3430.0,0.685398,48.7346,12.6032,0.046547768
3440.0,0.697029,43.5132,12.6032,0.047941178
3450.0,0.715547,29.2662,12.6032,0.051035778
3460.0,0.723732,55.1173,12.6032,0.048410608
3470.0,0.740669,39.2815,12.6032,0.051476677
3480.0,0.752729,57.5981,12.6032,0.050058559
3490.0,0.767269,58.3209,12.6032,0.050939162
3500.0,0.779284,31.261,12.6032,0.055281552
3510.0,0.796298,49.932,12.6032,0.053910828
3520.0,0.81117,40.431,12.6032,0.056204747
3530.0,0.827139,40.4638,12.6032,0.057304312
3540.0,0.842437,45.1688,12.6032,0.057687767
3550.0,0.857965,59.774,12.6032,0.056760231
3560.0,0.876413,92.2968,12.6032,0.054107574
3570.0,0.896878,73.2012,12.6032,0.057593954
3580.0,0.915461,51.4251,12.6032,0.061742003
3590.0,0.938742,42.8604,12.6032,0.06463302
