wave,obj,sky,noise,s2n
5240.0,73.8741,148.009,12.6032,3.7247143
5250.0,70.9755,131.973,12.6032,3.6711753
5260.0,68.0736,161.785,12.6032,3.3955787
5270.0,65.1592,116.306,12.6032,3.4747567
5280.0,62.2386,122.848,12.6032,3.3007983
5290.0,59.3157,134.195,12.6032,3.1071717
5300.0,56.3907,110.498,12.6032,3.0725801
5310.0,53.4633,109.745,12.6032,2.9292594
5320.0,50.5338,105.475,12.6032,2.7999204
5330.0,47.602,107.453,12.6032,2.6410193
5340.0,44.668,103.16,12.6032,2.5069646
5350.0,41.7317,119.602,12.6032,2.291542
5360.0,38.7932,152.435,12.6032,2.0364102
5370.0,35.8525,80.9685,12.6032,2.1216946
5380.0,32.9095,101.696,12.6032,1.8869221
5390.0,29.9642,75.3652,12.6032,1.8107965
5400.0,27.0168,78.9378,12.6032,1.6303772
5410.0,24.067,75.285,12.6032,1.4705655
5420.0,21.1151,96.504,12.6032,1.246422
5430.0,18.1608,80.4935,12.6032,1.1106817
5440.0,15.2044,67.2628,12.6032,0.96040774
5450.0,12.2456,61.387,12.6032,0.78791383
5460.0,9.28464,72.9172,12.6032,0.58651742
5470.0,6.32141,50.0401,12.6032,0.42254597
5480.0,3.35591,14.1122,12.6032,0.247781
5490.0,0.388163,1.96976,12.6032,0.029962956
5500.0,76.1889,263.129,12.6032,3.3555096
5510.0,77.4873,246.419,12.6032,3.4672629
5520.0,78.6018,335.76,12.6032,3.2262078
5530.0,79.7764,303.174,12.6032,3.3686811
5540.0,80.8323,226.622,12.6032,3.6811338
5550.0,81.914,252.437,12.6032,3.6267257
5560.0,82.9122,235.72,12.6032,3.7314178
5570.0,83.9106,252.004,12.6032,3.7095063
5580.0,84.858,6925.98,12.6032,0.98237629
5590.0,85.7668,273.647,12.6032,3.7043029
5600.0,86.6671,249.761,12.6032,3.8297871
5610.0,87.5391,270.781,12.6032,3.7851311
5620.0,88.3881,243.779,12.6032,3.9231462
5630.0,89.2593,261.329,12.6032,3.8891514
5640.0,90.0363,260.047,12.6032,3.9250877
5650.0,90.8284,304.778,12.6032,3.7925914
5660.0,91.5559,328.286,12.6032,3.7416426
5670.0,92.3132,485.386,12.6032,3.3417784
5680.0,93.0767,715.796,12.6032,2.9378419
5690.0,93.7701,2360.59,12.6032,1.7989499
5700.0,94.4599,985.456,12.6032,2.6341682
5710.0,95.1662,523.709,12.6032,3.3524246
5720.0,95.818,505.671,12.6032,3.4140078
5730.0,96.505,407.761,12.6032,3.6833635
5740.0,97.1849,365.914,12.6032,3.8309266
5750.0,97.7965,357.919,12.6032,3.8783467
5760.0,98.4027,404.991,12.6032,3.7584989
5770.0,99.0201,909.836,12.6032,2.8445998
5780.0,99.5855,543.899,12.6032,3.4540043
5790.0,100.24,752.686,12.6032,3.094458
5800.0,100.804,714.701,12.6032,3.1713469
5810.0,101.411,599.002,12.6032,3.3983984
5820.0,101.923,625.32,12.6032,3.3632573
5830.0,102.457,703.839,12.6032,3.2388602
5840.0,103.016,796.952,12.6032,3.1086176
5850.0,103.55,941.863,12.6032,2.9293025
5860.0,104.044,1081.72,12.6032,2.7849561
5870.0,104.547,1348.63,12.6032,2.555149
5880.0,104.967,1125.46,12.6032,2.7640299
5890.0,105.463,5242.89,12.6032,1.3932588
5900.0,105.914,15958.2,12.6032,0.81503745
5910.0,106.293,1200.22,12.6032,2.7251514
5920.0,106.687,1394.31,12.6032,2.5695989
5930.0,107.084,1418.41,12.6032,2.5602932
5940.0,107.452,1389.43,12.6032,2.5912625
5950.0,107.794,1228.91,12.6032,2.7355632
5960.0,108.103,1178.9,12.6032,2.7903081
5970.0,108.376,1079.82,12.6032,2.8984656
5980.0,108.662,1060.51,12.6032,2.926928
5990.0,108.961,972.486,12.6032,3.037374
6000.0,109.165,923.687,12.6032,3.1047091
6010.0,109.431,855.907,12.6032,3.204742
6020.0,109.64,762.459,12.6032,3.3535262
6030.0,109.815,763.789,12.6032,3.3564242
6040.0,109.969,716.434,12.6032,3.4410531
6050.0,110.117,666.532,12.6032,3.5365681
6060.0,110.202,630.768,12.6032,3.6091122
6070.0,110.352,649.306,12.6032,3.5769214
6080.0,110.386,615.795,12.6032,3.6453864
6090.0,110.482,597.672,12.6032,3.686495
6100.0,110.538,654.187,12.6032,3.5730616
6110.0,110.556,809.495,12.6032,3.3052707
6120.0,110.57,1128.62,12.6032,2.9026388
6130.0,110.548,689.626,12.6032,3.5064117
6140.0,110.535,650.191,12.6032,3.5807686
6150.0,110.498,706.363,12.6032,3.4745949
6160.0,110.412,931.077,12.6032,3.1288913
6170.0,110.37,675.355,12.6032,3.5275679
6180.0,110.269,514.009,12.6032,3.8724461
6190.0,110.219,508.356,12.6032,3.8849421
6200.0,110.094,513.724,12.6032,3.8674239
6210.0,109.971,516.885,12.6032,3.8555619
6220.0,109.834,479.57,12.6032,3.94652
6230.0,109.729,442.601,12.6032,4.0448092
6240.0,109.568,798.197,12.6032,3.2945704
6250.0,109.427,501.04,12.6032,3.8773426
6260.0,109.318,641.952,12.6032,3.5596832
6270.0,109.113,575.383,12.6032,3.6916577
6280.0,108.99,457.869,12.6032,3.9768251
6290.0,108.846,616.898,12.6032,3.5952999
6300.0,108.705,610.724,12.6032,3.6035912
6310.0,108.554,1020.82,12.6032,2.9689853
6320.0,108.412,411.241,12.6032,4.0917839
6330.0,108.265,404.948,12.6032,4.1058855
6340.0,108.15,417.614,12.6032,4.0635191
6350.0,108.017,388.949,12.6032,4.1471974
6360.0,107.96,480.004,12.6032,3.8827477
6370.0,107.83,696.841,12.6032,3.4119777
6380.0,107.788,345.821,12.6032,4.2833623
6390.0,107.657,454.524,12.6032,3.9408269
6400.0,107.646,335.455,12.6032,4.3151386
6410.0,107.52,391.017,12.6032,4.1231149
6420.0,107.483,373.027,12.6032,4.1797653
6430.0,107.445,329.771,12.6032,4.3284338
6440.0,107.46,304.172,12.6032,4.4257436
6450.0,107.484,319.238,12.6032,4.3689191
