wave,obj,sky,noise,s2n
3150.0,4.3949,0.0,12.6032,0.33728977
3160.0,4.3949,0.0,12.6032,0.33728978
3170.0,4.3949,25.697,12.6032,0.31349169
3180.0,4.3949,36.6663,12.6032,0.30476156
3190.0,4.3949,32.695,12.6032,0.30783733
3200.0,4.3949,38.711,12.6032,0.30321345
3210.0,4.51769,41.674,12.6032,0.30933268
3220.0,4.64392,58.0292,12.6032,0.30591136
3230.0,4.44546,52.3421,12.6032,0.29680556
3240.0,4.33873,25.3584,12.6032,0.30980762
3250.0,4.33254,18.6498,12.6032,0.31503142
3260.0,4.41003,42.1477,12.6032,0.30168807
3270.0,4.56344,28.7805,12.6032,0.32275121
3280.0,4.74158,51.7557,12.6032,0.31679872
3290.0,4.98047,25.323,12.6032,0.35508371
3300.0,5.23899,49.6826,12.6032,0.3513371
3310.0,5.53446,31.9893,12.6032,0.3872727
3320.0,5.81984,41.8238,12.6032,0.39713748
3330.0,6.06558,29.3166,12.6032,0.42679721
3340.0,6.36566,26.981,12.6032,0.45029453
3350.0,6.63476,48.3528,12.6032,0.44492874
3360.0,6.90584,26.1453,12.6032,0.48890963
3370.0,7.20879,54.2688,12.6032,0.47626617
3380.0,7.4194,48.1167,12.6032,0.49694551
3390.0,7.64297,47.8425,12.6032,0.51199136
3400.0,7.8519,48.3006,12.6032,0.52517955
3410.0,8.07837,31.0235,12.6032,0.56316563
3420.0,8.27976,45.9685,12.6032,0.55629183
3430.0,8.47116,48.7346,12.6032,0.56524653
3440.0,8.61491,43.5132,12.6032,0.58173315
3450.0,8.84378,29.2662,12.6032,0.61812529
3460.0,8.94495,55.1173,12.6032,0.58761973
3470.0,9.15428,39.2815,12.6032,0.62367774
3480.0,9.30334,57.5981,12.6032,0.60732083
3490.0,9.48304,58.3209,12.6032,0.61782588
3500.0,9.63154,31.261,12.6032,0.6685227
3510.0,9.84183,49.932,12.6032,0.65291195
3520.0,10.0256,40.431,12.6032,0.67978776
3530.0,10.223,40.4638,12.6032,0.6928016
3540.0,10.4121,45.1688,12.6032,0.69751239
3550.0,10.604,59.774,12.6032,0.68702686
3560.0,10.832,92.2968,12.6032,0.65640323
3570.0,11.0849,73.2012,12.6032,0.69733337
3580.0,11.3146,51.4251,12.6032,0.74566673
3590.0,11.6024,42.8604,12.6032,0.77937435
3600.0,11.8542,40.9859,12.6032,0.79936313
3610.0,12.1322,52.1075,12.6032,0.79690686
3620.0,12.4998,50.6403,12.6032,0.82311831
3630.0,12.836,54.1316,12.6032,0.83806669
3640.0,13.1548,73.4709,12.6032,0.82372259
3650.0,13.4514,123.134,12.6032,0.76765523
3660.0,13.8366,73.6652,12.6032,0.86491856
3670.0,14.2333,50.3975,12.6032,0.93427356
3680.0,14.614,38.2277,12.6032,0.98571649
3690.0,15.0305,59.9891,12.6032,0.96444859
3700.0,15.4379,68.1065,12.6032,0.97300686
3710.0,15.8577,74.4889,12.6032,0.98572766
3720.0,16.2972,52.7001,12.6032,1.0596121
3730.0,16.7215,66.0759,12.6032,1.0556513
3740.0,17.1806,68.9512,12.6032,1.0772422
3750.0,17.6458,50.872,12.6032,1.1486417
3760.0,18.0944,61.995,12.6032,1.1489242
3770.0,18.5457,51.3503,12.6032,1.2036595
3780.0,18.997,73.981,12.6032,1.1749549
3790.0,19.4687,60.5251,12.6032,1.2365787
3800.0,19.9402,73.0728,12.6032,1.2332996
3810.0,20.4038,68.6307,12.6032,1.2721374
3820.0,20.8754,81.123,12.6032,1.2687268
3830.0,21.3415,89.9774,12.6032,1.2744601
