wave,obj,sky,noise,s2n
3150.0,2.12299,0.0,12.6032,0.16403198
3160.0,2.12299,0.0,12.6032,0.16403198
3170.0,2.12299,25.697,12.6032,0.15231786
3180.0,2.12299,36.6663,12.6032,0.14802857
3190.0,2.12299,32.695,12.6032,0.14953929
3200.0,2.12299,38.711,12.6032,0.14726838
3210.0,2.18231,41.674,12.6032,0.1502507
3220.0,2.24329,58.0292,12.6032,0.14854894
3230.0,2.14742,52.3421,12.6032,0.1441146
3240.0,2.09586,25.3584,12.6032,0.15051842
3250.0,2.09287,18.6498,12.6032,0.1530878
3260.0,2.1303,42.1477,12.6032,0.14651676
3270.0,2.20441,28.7805,12.6032,0.1568359
3280.0,2.29046,51.7557,12.6032,0.15387657
3290.0,2.40586,25.323,12.6032,0.17265982
3300.0,2.53074,49.6826,12.6032,0.17075959
3310.0,2.67347,31.9893,12.6032,0.18839977
3320.0,2.81133,41.8238,12.6032,0.19319881
3330.0,2.93003,29.3166,12.6032,0.20778734
3340.0,3.07499,26.981,12.6032,0.21933202
3350.0,3.20498,48.3528,12.6032,0.21660369
3360.0,3.33593,26.1453,12.6032,0.2383138
3370.0,3.48227,54.2688,12.6032,0.23195882
3380.0,3.58401,48.1167,12.6032,0.24214619
3390.0,3.69201,47.8425,12.6032,0.24954402
3400.0,3.79293,48.3006,12.6032,0.25602782
3410.0,3.90233,31.0235,12.6032,0.27484542
3420.0,3.99961,45.9685,12.6032,0.27135589
3430.0,4.09207,48.7346,12.6032,0.27574873
3440.0,4.16151,43.5132,12.6032,0.28390873
3450.0,4.27207,29.2662,12.6032,0.30198207
3460.0,4.32094,55.1173,12.6032,0.28673019
3470.0,4.42206,39.2815,12.6032,0.30463734
3480.0,4.49406,57.5981,12.6032,0.29642496
3490.0,4.58087,58.3209,12.6032,0.30160056
3500.0,4.6526,31.261,12.6032,0.32688004
3510.0,4.75418,49.932,12.6032,0.31898632
3520.0,4.84297,40.431,12.6032,0.33236099
3530.0,4.93831,40.4638,12.6032,0.33880063
3540.0,5.02965,45.1688,12.6032,0.34108415
3550.0,5.12235,59.774,12.6032,0.33575981
3560.0,5.2325,92.2968,12.6032,0.3203925
3570.0,5.35468,73.2012,12.6032,0.34073869
3580.0,5.46563,51.4251,12.6032,0.3648651
3590.0,5.60462,42.8604,12.6032,0.38168398
3600.0,5.72627,40.9859,12.6032,0.39163439
3610.0,5.86056,52.1075,12.6032,0.39026932
3620.0,6.03816,50.6403,12.6032,0.40330492
3630.0,6.20052,54.1316,12.6032,0.41068548
3640.0,6.35455,73.4709,12.6032,0.40331977
3650.0,6.49781,123.134,12.6032,0.3750943
3660.0,6.68391,73.6652,12.6032,0.42377042
3670.0,6.87553,50.3975,12.6032,0.45863745
3680.0,7.05942,38.2277,12.6032,0.48455894
3690.0,7.26061,59.9891,12.6032,0.47352115
3700.0,7.45744,68.1065,12.6032,0.47765173
3710.0,7.66022,74.4889,12.6032,0.48388967
3720.0,7.87251,52.7001,12.6032,0.52122053
3730.0,8.07749,66.0759,12.6032,0.51895946
3740.0,8.29922,68.9512,12.6032,0.52970115
3750.0,8.52395,50.872,12.6032,0.56590589
3760.0,8.74065,61.995,12.6032,0.56576865
3770.0,8.95865,51.3503,12.6032,0.59354663
