wave,obj,sky,noise,s2n
3150.0,7.16058,0.0,12.6032,0.54512273
3160.0,7.16059,0.0,12.6032,0.54512274
3170.0,7.16059,25.697,12.6032,0.50721431
3180.0,7.16058,36.6663,12.6032,0.49327739
3190.0,7.16059,32.695,12.6032,0.49818942
3200.0,7.16059,38.711,12.6032,0.4908043
3210.0,7.36066,41.674,12.6032,0.50066876
3220.0,7.56632,58.0292,12.6032,0.49528948
3230.0,7.24296,52.3421,12.6032,0.48059664
3240.0,7.06907,25.3584,12.6032,0.50129096
3250.0,7.05899,18.6498,12.6032,0.50961931
3260.0,7.18524,42.1477,12.6032,0.48837783
3270.0,7.43519,28.7805,12.6032,0.52212042
3280.0,7.72544,51.7557,12.6032,0.51275514
3290.0,8.11465,25.323,12.6032,0.5739823
3300.0,8.53587,49.6826,12.6032,0.56823486
3310.0,9.01727,31.9893,12.6032,0.62566932
3320.0,9.48224,41.8238,12.6032,0.6416065
3330.0,9.88262,29.3166,12.6032,0.68889971
3340.0,10.3715,26.981,12.6032,0.7264185
3350.0,10.81,48.3528,12.6032,0.71820912
3360.0,11.2517,26.1453,12.6032,0.788042
3370.0,11.7453,54.2688,12.6032,0.76840795
3380.0,12.0884,48.1167,12.6032,0.80132232
3390.0,12.4527,47.8425,12.6032,0.82532618
3400.0,12.7931,48.3006,12.6032,0.84636926
3410.0,13.1621,31.0235,12.6032,0.90643438
3420.0,13.4902,45.9685,12.6032,0.89588928
3430.0,13.802,48.7346,12.6032,0.91021509
3440.0,14.0362,43.5132,12.6032,0.93631298
3450.0,14.4091,29.2662,12.6032,0.99369139
3460.0,14.574,55.1173,12.6032,0.94598508
3470.0,14.915,39.2815,12.6032,1.0028362
3480.0,15.1579,57.5981,12.6032,0.97738785
3490.0,15.4507,58.3209,12.6032,0.9941092
3500.0,15.6926,31.261,12.6032,1.0736581
3510.0,16.0352,49.932,12.6032,1.0495782
3520.0,16.3347,40.431,12.6032,1.0918532
3530.0,16.6563,40.4638,12.6032,1.112464
3540.0,16.9644,45.1688,12.6032,1.1201048
3550.0,17.277,59.774,12.6032,1.1040142
3560.0,17.6485,92.2968,12.6032,1.0563358
3570.0,18.0606,73.2012,12.6032,1.1207972
3580.0,18.4349,51.4251,12.6032,1.1965509
3590.0,18.9037,42.8604,12.6032,1.2494164
3600.0,19.314,40.9859,12.6032,1.2808559
3610.0,19.7669,52.1075,12.6032,1.2775261
3620.0,20.3659,50.6403,12.6032,1.3187998
3630.0,20.9136,54.1316,12.6032,1.3425397
3640.0,21.4331,73.4709,12.6032,1.3208226
3650.0,21.9163,123.134,12.6032,1.233845
3660.0,22.544,73.6652,12.6032,1.38583
3670.0,23.1903,50.3975,12.6032,1.493659
3680.0,23.8105,38.2277,12.6032,1.5734445
3690.0,24.4891,59.9891,12.6032,1.5416398
3700.0,25.153,68.1065,12.6032,1.5555834
3710.0,25.8369,74.4889,12.6032,1.5759455
3720.0,26.553,52.7001,12.6032,1.6901717
3730.0,27.2443,66.0759,12.6032,1.6849973
3740.0,27.9922,68.9512,12.6032,1.7189928
3750.0,28.7502,50.872,12.6032,1.8289431
3760.0,29.4811,61.995,12.6032,1.8303932
3770.0,30.2164,51.3503,12.6032,1.9146195
3780.0,30.9517,73.981,12.6032,1.8720224
3790.0,31.7203,60.5251,12.6032,1.9667339
3800.0,32.4885,73.0728,12.6032,1.9628511
3810.0,33.2438,68.6307,12.6032,2.0228203
3820.0,34.0121,81.123,12.6032,2.0187327
3830.0,34.7716,89.9774,12.6032,2.0284646
3840.0,35.4954,76.3003,12.6032,2.1200218
3850.0,36.2567,70.4107,12.6032,2.1865396
3860.0,36.9608,67.3796,12.6032,2.2390062
3870.0,37.7238,77.5024,12.6032,2.2392591
3880.0,38.4236,47.9381,12.6032,2.4122255
3890.0,39.0993,77.6267,12.6032,2.3147778
3900.0,39.7747,83.6917,12.6032,2.3264404
3910.0,40.4737,221.017,12.6032,1.938375
3920.0,41.1316,120.505,12.6032,2.257431
3930.0,41.7681,83.0482,12.6032,2.4375244
3940.0,42.3938,104.373,12.6032,2.383128
3950.0,43.0288,121.827,12.6032,2.3499982
3960.0,43.5811,103.791,12.6032,2.4476234
3970.0,44.1949,74.0277,12.6032,2.6102915
3980.0,44.7697,112.308,12.6032,2.4754201
3990.0,45.3079,111.932,12.6032,2.5046212
4000.0,45.8006,152.483,12.6032,2.3812135
4010.0,46.295,146.75,12.6032,2.4249227
4020.0,46.7925,128.225,12.6032,2.5167156
4030.0,47.3058,164.515,12.6032,2.4141111
4040.0,47.8549,165.486,12.6032,2.4371842
4050.0,48.2536,1180.2,12.6032,1.2705053
4060.0,48.7659,174.611,12.6032,2.4507119
4070.0,49.2807,174.423,12.6032,2.4755845
4080.0,49.677,469.601,12.6032,1.8722573
4090.0,50.1061,210.776,12.6032,2.4025344
4100.0,50.5024,138.528,12.6032,2.6612509
4110.0,50.9076,142.439,12.6032,2.6660834
4120.0,51.3217,124.6,12.6032,2.7573145
4130.0,51.7188,153.183,12.6032,2.66507
4140.0,52.1432,157.88,12.6032,2.6681759
4150.0,52.471,146.422,12.6032,2.7266895
4160.0,52.8722,154.077,12.6032,2.7169957
4170.0,53.2712,205.863,12.6032,2.5600426
4180.0,53.6633,166.639,12.6032,2.7084897
4190.0,54.0146,147.141,12.6032,2.7982578
4200.0,54.4074,148.946,12.6032,2.8100509
4210.0,54.821,173.712,12.6032,2.7373694
4220.0,55.182,151.508,12.6032,2.8370604
4230.0,55.589,169.287,12.6032,2.7890969
4240.0,56.0135,238.71,12.6032,2.5838606
4250.0,56.4163,338.42,12.6032,2.3544319
4260.0,56.7879,202.394,12.6032,2.7293433
4270.0,57.2228,151.253,12.6032,2.9351055
4280.0,57.6023,173.62,12.6032,2.8666652
4290.0,58.0741,170.098,12.6032,2.9016513
4300.0,58.4156,179.056,12.6032,2.8841148
4310.0,58.901,217.604,12.6032,2.7739804
4320.0,59.333,208.271,12.6032,2.823553
4330.0,59.7416,207.884,12.6032,2.8429825
4340.0,60.142,211.844,12.6032,2.8474851
4350.0,60.5747,336.331,12.6032,2.5236216
4360.0,61.0545,4060.91,12.6032,0.91476648
4370.0,61.4224,299.06,12.6032,2.6476423
4380.0,61.884,312.491,12.6032,2.6324415
4390.0,62.3597,232.167,12.6032,2.878037
4400.0,62.7471,203.666,12.6032,2.9907019
4410.0,63.1753,258.399,12.6032,2.8320708
4420.0,63.6343,278.548,12.6032,2.7931155
4430.0,64.067,251.125,12.6032,2.8915232
4440.0,64.4775,234.336,12.6032,2.9620041
4450.0,64.8915,214.301,12.6032,3.0474945
4460.0,65.3161,229.417,12.6032,3.0141793
4470.0,65.7089,223.387,12.6032,3.0514928
4480.0,66.1499,211.482,12.6032,3.1123528
4490.0,66.5007,249.835,12.6032,2.9980338
4500.0,66.9012,264.951,12.6032,2.9678111
4510.0,67.2876,283.962,12.6032,2.9273879
4520.0,67.6161,234.021,12.6032,3.0970174
4530.0,67.9442,226.487,12.6032,3.1368717
4540.0,68.3162,245.964,12.6032,3.0868399
4550.0,68.632,244.655,12.6032,3.1044272
4560.0,68.9278,245.541,12.6032,3.1139299
4570.0,69.2474,222.509,12.6032,3.2067581
4580.0,69.5041,224.562,12.6032,3.2104123
4590.0,69.7339,202.848,12.6032,3.3007882
4600.0,69.9838,222.453,12.6032,3.2385051
4610.0,70.2179,214.076,12.6032,3.2792775
4620.0,70.3748,198.673,12.6032,3.3450456
4630.0,70.6393,215.969,12.6032,3.2903816
4640.0,70.7821,210.07,12.6032,3.3187055
4650.0,70.957,206.018,12.6032,3.3417895
4660.0,71.1185,274.306,12.6032,3.1124377
4670.0,71.2414,372.823,12.6032,2.8500857
4680.0,71.3605,336.637,12.6032,2.9447275
4690.0,71.4665,258.18,12.6032,3.1781115
4700.0,71.566,249.122,12.6032,3.2123099
4710.0,71.6627,292.712,12.6032,3.0786845
4720.0,71.8139,259.398,12.6032,3.1884702
4730.0,71.8171,329.444,12.6032,2.9814764
4740.0,71.8515,434.968,12.6032,2.7350883
4750.0,71.9334,294.486,12.6032,3.0842928
4760.0,71.9859,240.594,12.6032,3.2590512
4770.0,72.0643,188.396,12.6032,3.4607565
4780.0,72.0799,245.696,12.6032,3.2453772
4790.0,72.1424,186.051,12.6032,3.4739888
4800.0,72.1242,192.616,12.6032,3.4459824
4810.0,72.1609,211.815,12.6032,3.3715316
4820.0,72.201,225.448,12.6032,3.3221814
4830.0,72.3086,272.822,12.6032,3.1655983
4840.0,72.3705,272.03,12.6032,3.170626
4850.0,72.4096,280.554,12.6032,3.1455415
4860.0,72.5056,239.687,12.6032,3.2840094
4870.0,72.5448,270.805,12.6032,3.1816276
4880.0,72.6364,275.302,12.6032,3.1711168
4890.0,72.7093,237.105,12.6032,3.3016653
4900.0,72.8095,261.605,12.6032,3.2222278
4910.0,72.9207,276.226,12.6032,3.1797564
4920.0,73.0048,287.215,12.6032,3.1491007
4930.0,73.1251,238.19,12.6032,3.3152671
4940.0,73.2055,264.839,12.6032,3.2278793
4950.0,73.3192,236.431,12.6032,3.3296741
4960.0,73.4639,270.661,12.6032,3.2195543
4970.0,73.5618,337.296,12.6032,3.0281272
4980.0,73.7366,630.5,12.6032,2.4639202
4990.0,73.7961,732.827,12.6032,2.3310741
5000.0,73.8834,350.871,12.6032,3.0047893
5010.0,73.9119,243.875,12.6032,3.3280782
5020.0,73.9638,222.306,12.6032,3.4087401
5030.0,73.9887,191.441,12.6032,3.5324812
5040.0,73.9613,189.492,12.6032,3.5394815
5050.0,73.9039,192.372,12.6032,3.5248799
5060.0,73.7832,186.233,12.6032,3.5454851
5070.0,73.679,281.444,12.6032,3.1940752
5080.0,73.4059,256.465,12.6032,3.2638585
5090.0,73.1474,742.351,12.6032,2.2999717
5100.0,72.7983,295.8,12.6032,3.1149899
5110.0,72.338,202.332,12.6032,3.4161527
5120.0,71.7983,236.439,12.6032,3.2657018
5130.0,71.2116,168.186,12.6032,3.5095646
5140.0,70.4265,195.019,12.6032,3.3617836
5150.0,69.6729,209.842,12.6032,3.2715424
5160.0,68.7305,325.255,12.6032,2.8718265
5170.0,67.6999,165.823,12.6032,3.3609632
5180.0,66.5564,166.462,12.6032,3.3061389
5190.0,65.2511,153.958,12.6032,3.3001486
5200.0,63.8248,183.584,12.6032,3.1129976
