wave,obj,sky,noise,s2n
3150.0,2.62391,0.0,12.6032,0.20243246
3160.0,2.62391,0.0,12.6032,0.20243246
3170.0,2.62391,25.697,12.6032,0.18801462
3180.0,2.62391,36.6663,12.6032,0.18273316
3190.0,2.62391,32.695,12.6032,0.18459346
3200.0,2.62391,38.711,12.6032,0.18179701
3210.0,2.69722,41.674,12.6032,0.18547575
3220.0,2.77258,58.0292,12.6032,0.18338598
3230.0,2.6541,52.3421,12.6032,0.17791518
3240.0,2.59038,25.3584,12.6032,0.18579607
3250.0,2.58668,18.6498,12.6032,0.18895901
3260.0,2.63294,42.1477,12.6032,0.18087212
3270.0,2.72453,28.7805,12.6032,0.19358627
3280.0,2.83089,51.7557,12.6032,0.18995183
3290.0,2.97351,25.323,12.6032,0.2130872
3300.0,3.12786,49.6826,12.6032,0.21076358
3310.0,3.30427,31.9893,12.6032,0.23248836
3320.0,3.47465,41.8238,12.6032,0.23841044
3330.0,3.62137,29.3166,12.6032,0.25636895
3340.0,3.80052,26.981,12.6032,0.27058391
3350.0,3.96118,48.3528,12.6032,0.26724964
3360.0,4.12303,26.1453,12.6032,0.29395353
3370.0,4.3039,54.2688,12.6032,0.28616775
3380.0,4.42965,48.1167,12.6032,0.298704
3390.0,4.56313,47.8425,12.6032,0.30781141
3400.0,4.68786,48.3006,12.6032,0.31579373
3410.0,4.82307,31.0235,12.6032,0.33892138
3420.0,4.94331,45.9685,12.6032,0.33465556
3430.0,5.05758,48.7346,12.6032,0.34006628
3440.0,5.1434,43.5132,12.6032,0.3500972
3450.0,5.28005,29.2662,12.6032,0.37229759
3460.0,5.34045,55.1173,12.6032,0.35359064
3470.0,5.46543,39.2815,12.6032,0.37558699
3480.0,5.55442,57.5981,12.6032,0.36552352
3490.0,5.66171,58.3209,12.6032,0.37189225
3500.0,5.75037,31.261,12.6032,0.40291638
3510.0,5.87592,49.932,12.6032,0.39325862
3520.0,5.98566,40.431,12.6032,0.4096798
3530.0,6.1035,40.4638,12.6032,0.41759621
3540.0,6.21638,45.1688,12.6032,0.42041641
3550.0,6.33096,59.774,12.6032,0.4139082
3560.0,6.46709,92.2968,12.6032,0.39507498
3570.0,6.6181,73.2012,12.6032,0.42006198
3580.0,6.75523,51.4251,12.6032,0.44966383
3590.0,6.92701,42.8604,12.6032,0.47030135
3600.0,7.07737,40.9859,12.6032,0.48251721
3610.0,7.24335,52.1075,12.6032,0.48088023
3620.0,7.46284,50.6403,12.6032,0.4968871
3630.0,7.66352,54.1316,12.6032,0.50596461
3640.0,7.85389,73.4709,12.6032,0.49698343
3650.0,8.03096,123.134,12.6032,0.46241712
3660.0,8.26096,73.6652,12.6032,0.52210568
3670.0,8.49779,50.3975,12.6032,0.56481687
3680.0,8.72508,38.2277,12.6032,0.59655318
3690.0,8.97373,59.9891,12.6032,0.58312662
3700.0,9.217,68.1065,12.6032,0.58823316
3710.0,9.46762,74.4889,12.6032,0.59591713
3720.0,9.73001,52.7001,12.6032,0.64159446
3730.0,9.98336,66.0759,12.6032,0.63889846
3740.0,10.2574,68.9512,12.6032,0.6520871
3750.0,10.5352,50.872,12.6032,0.69635029
3760.0,10.803,61.995,12.6032,0.69625871
3770.0,11.0724,51.3503,12.6032,0.73021259
3780.0,11.3419,73.981,12.6032,0.71199188
3790.0,11.6235,60.5251,12.6032,0.75024931
3800.0,11.905,73.0728,12.6032,0.7479077
3810.0,12.1818,68.6307,12.6032,0.77194738
3820.0,12.4633,81.123,12.6032,0.7695244
3830.0,12.7416,89.9774,12.6032,0.77284099
3840.0,13.0068,76.3003,12.6032,0.81002639
3850.0,13.2858,70.4107,12.6032,0.83695423
3860.0,13.5438,67.3796,12.6032,0.85815628
