wave,obj,sky,noise,s2n
3150.0,5.0927,0.0,12.6032,0.39004229
3160.0,5.0927,0.0,12.6032,0.3900423
3170.0,5.0927,25.697,12.6032,0.36262321
3180.0,5.0927,36.6663,12.6032,0.35255912
3190.0,5.0927,32.695,12.6032,0.3561052
3200.0,5.0927,38.711,12.6032,0.35077415
3210.0,5.23499,41.674,12.6032,0.35784582
3220.0,5.38126,58.0292,12.6032,0.35391675
3230.0,5.15129,52.3421,12.6032,0.34339111
3240.0,5.02761,25.3584,12.6032,0.35836855
3250.0,5.02044,18.6498,12.6032,0.36438853
3260.0,5.11023,42.1477,12.6032,0.34901727
3270.0,5.288,28.7805,12.6032,0.37332018
3280.0,5.49443,51.7557,12.6032,0.36648318
3290.0,5.77124,25.323,12.6032,0.41063773
3300.0,6.07081,49.6826,12.6032,0.40636133
3310.0,6.41319,31.9893,12.6032,0.44779964
3320.0,6.74389,41.8238,12.6032,0.45920616
3330.0,7.02864,29.3166,12.6032,0.49338712
3340.0,7.37637,26.981,12.6032,0.52047563
3350.0,7.68819,48.3528,12.6032,0.51435546
3360.0,8.00231,26.1453,12.6032,0.56498596
3370.0,8.35337,54.2688,12.6032,0.55051195
3380.0,8.59742,48.1167,12.6032,0.57433249
3390.0,8.85649,47.8425,12.6032,0.59167405
3400.0,9.09859,48.3006,12.6032,0.60687501
3410.0,9.36102,31.0235,12.6032,0.65055787
3420.0,9.59438,45.9685,12.6032,0.64271295
3430.0,9.81617,48.7346,12.6032,0.6530412
3440.0,9.98274,43.5132,12.6032,0.67200551
3450.0,10.248,29.2662,12.6032,0.71382415
3460.0,10.3652,55.1173,12.6032,0.67884198
3470.0,10.6078,39.2815,12.6032,0.72027668
3480.0,10.7805,57.5981,12.6032,0.70154372
3490.0,10.9887,58.3209,12.6032,0.71364447
3500.0,11.1608,31.261,12.6032,0.77182949
3510.0,11.4045,49.932,12.6032,0.7539899
3520.0,11.6175,40.431,12.6032,0.78485446
3530.0,11.8462,40.4638,12.6032,0.79982564
3540.0,12.0653,45.1688,12.6032,0.80527835
3550.0,12.2876,59.774,12.6032,0.79331127
3560.0,12.5519,92.2968,12.6032,0.75823318
3570.0,12.845,73.2012,12.6032,0.8052531
3580.0,13.1111,51.4251,12.6032,0.86070878
3590.0,13.4445,42.8604,12.6032,0.89938931
3600.0,13.7363,40.9859,12.6032,0.92234359
3610.0,14.0585,52.1075,12.6032,0.91962224
3620.0,14.4845,50.6403,12.6032,0.9497311
3630.0,14.874,54.1316,12.6032,0.96693964
3640.0,15.2435,73.4709,12.6032,0.95062462
3650.0,15.5871,123.134,12.6032,0.88646213
3660.0,16.0335,73.6652,12.6032,0.99797187
3670.0,16.4932,50.3975,12.6032,1.0773805
3680.0,16.9343,38.2277,12.6032,1.1362422
3690.0,17.417,59.9891,12.6032,1.1121286
3700.0,17.8891,68.1065,12.6032,1.1220467
3710.0,18.3755,74.4889,12.6032,1.1367207
3720.0,18.8848,52.7001,12.6032,1.2211913
3730.0,19.3765,66.0759,12.6032,1.2168415
3740.0,19.9084,68.9512,12.6032,1.2416413
3750.0,20.4475,50.872,12.6032,1.3231864
3760.0,20.9673,61.995,12.6032,1.3237007
3770.0,21.4903,51.3503,12.6032,1.3862003
3780.0,22.0132,73.981,12.6032,1.3537211
3790.0,22.5599,60.5251,12.6032,1.4240647
3800.0,23.1062,73.0728,12.6032,1.4205406
3810.0,23.6434,68.6307,12.6032,1.464926
3820.0,24.1899,81.123,12.6032,1.4612514
3830.0,24.73,89.9774,12.6032,1.4679699
3840.0,25.2448,76.3003,12.6032,1.536133
3850.0,25.7862,70.4107,12.6032,1.585577
3860.0,26.287,67.3796,12.6032,1.624543
3870.0,26.8296,77.5024,12.6032,1.6240644
3880.0,27.3274,47.9381,12.6032,1.7543966
3890.0,27.8079,77.6267,12.6032,1.6798753
3900.0,28.2883,83.6917,12.6032,1.6880937
3910.0,28.7854,221.017,12.6032,1.3974558
3920.0,29.2533,120.505,12.6032,1.6350294
3930.0,29.706,83.0482,12.6032,1.7703417
3940.0,30.151,104.373,12.6032,1.728679
3950.0,30.6026,121.827,12.6032,1.7032098
3960.0,30.9954,103.791,12.6032,1.7763968
3970.0,31.4319,74.0277,12.6032,1.8992327
3980.0,31.8407,112.308,12.6032,1.7964105
3990.0,32.2235,111.932,12.6032,1.8180347
4000.0,32.574,152.483,12.6032,1.7246594
4010.0,32.9255,146.75,12.6032,1.7571633
4020.0,33.2794,128.225,12.6032,1.8259639
4030.0,33.6445,164.515,12.6032,1.7483281
4040.0,34.035,165.486,12.6032,1.7652826
4050.0,34.3185,1180.2,12.6032,0.9079956
4060.0,34.6829,174.611,12.6032,1.7748249
4070.0,35.049,174.423,12.6032,1.79316
4080.0,35.3309,469.601,12.6032,1.3453507
4090.0,35.6361,210.776,12.6032,1.7378643
4100.0,35.9179,138.528,12.6032,1.9322454
