wave,obj,sky,noise,s2n
3150.0,12.5588,0.0,12.6032,0.94146735
3160.0,12.5588,0.0,12.6032,0.94146737
3170.0,12.5588,25.697,12.6032,0.87778595
3180.0,12.5588,36.6663,12.6032,0.85427742
3190.0,12.5588,32.695,12.6032,0.86256868
3200.0,12.5588,38.711,12.6032,0.85010062
3210.0,12.9097,41.674,12.6032,0.86705437
3220.0,13.2704,58.0292,12.6032,0.85825403
3230.0,12.7033,52.3421,12.6032,0.83295692
3240.0,12.3983,25.3584,12.6032,0.86765597
3250.0,12.3806,18.6498,12.6032,0.88166867
3260.0,12.6021,42.1477,12.6032,0.8460366
3270.0,13.0404,28.7805,12.6032,0.90333829
3280.0,13.5495,51.7557,12.6032,0.88799282
3290.0,14.2321,25.323,12.6032,0.99163591
3300.0,14.9709,49.6826,12.6032,0.98270342
3310.0,15.8152,31.9893,12.6032,1.0798224
3320.0,16.6307,41.8238,12.6032,1.1073274
3330.0,17.333,29.3166,12.6032,1.1869544
3340.0,18.1905,26.981,12.6032,1.2502999
3350.0,18.9594,48.3528,12.6032,1.2375908
3360.0,19.7341,26.1453,12.6032,1.3542457
3370.0,20.5998,54.2688,12.6032,1.3228628
3380.0,21.2016,48.1167,12.6032,1.3781027
3390.0,21.8405,47.8425,12.6032,1.4185713
3400.0,22.4375,48.3006,12.6032,1.454059
3410.0,23.0847,31.0235,12.6032,1.5536422
3420.0,23.6602,45.9685,12.6032,1.5371885
3430.0,24.2071,48.7346,12.6032,1.5614703
3440.0,24.6179,43.5132,12.6032,1.6048344
3450.0,25.2719,29.2662,12.6032,1.6994717
3460.0,25.561,55.1173,12.6032,1.6220287
3470.0,26.1592,39.2815,12.6032,1.7157885
3480.0,26.5851,57.5981,12.6032,1.6748965
3490.0,27.0987,58.3209,12.6032,1.7029754
3500.0,27.523,31.261,12.6032,1.8329996
3510.0,28.1239,49.932,12.6032,1.7949421
3520.0,28.6492,40.431,12.6032,1.8643797
3530.0,29.2132,40.4638,12.6032,1.898679
3540.0,29.7535,45.1688,12.6032,1.9119545
3550.0,30.3019,59.774,12.6032,1.8867872
3560.0,30.9535,92.2968,12.6032,1.8100527
3570.0,31.6763,73.2012,12.6032,1.9161511
3580.0,32.3326,51.4251,12.6032,2.0397454
3590.0,33.1548,42.8604,12.6032,2.1261471
3600.0,33.8745,40.9859,12.6032,2.1778216
3610.0,34.6689,52.1075,12.6032,2.1739917
3620.0,35.7194,50.6403,12.6032,2.2419751
3630.0,36.6799,54.1316,12.6032,2.2816991
3640.0,37.5911,73.4709,12.6032,2.2486037
3650.0,38.4386,123.134,12.6032,2.1094899
3660.0,39.5395,73.6652,12.6032,2.3561015
3670.0,40.673,50.3975,12.6032,2.5295761
3680.0,41.7609,38.2277,12.6032,2.6574481
3690.0,42.951,59.9891,12.6032,2.610059
3700.0,44.1154,68.1065,12.6032,2.6344477
3710.0,45.3149,74.4889,12.6032,2.6690057
3720.0,46.5708,52.7001,12.6032,2.8509997
3730.0,47.7834,66.0759,12.6032,2.8456181
3740.0,49.095,68.9512,12.6032,2.9016611
3750.0,50.4245,50.872,12.6032,3.0756968
3760.0,51.7064,61.995,12.6032,3.0810244
3770.0,52.996,51.3503,12.6032,3.2142467
3780.0,54.2856,73.981,12.6032,3.1515564
3790.0,55.6337,60.5251,12.6032,3.3010237
3800.0,56.981,73.0728,12.6032,3.2983267
3810.0,58.3057,68.6307,12.6032,3.3938224
3820.0,59.6533,81.123,12.6032,3.3907867
3830.0,60.9853,89.9774,12.6032,3.4088828
3840.0,62.2547,76.3003,12.6032,3.5525721
3850.0,63.59,70.4107,12.6032,3.6574462
3860.0,64.8248,67.3796,12.6032,3.7403757
3870.0,66.1631,77.5024,12.6032,3.7442741
3880.0,67.3905,47.9381,12.6032,4.0081427
3890.0,68.5755,77.6267,12.6032,3.8650973
3900.0,69.7602,83.6917,12.6032,3.8858541
3910.0,70.9861,221.017,12.6032,3.2866189
3920.0,72.14,120.505,12.6032,3.7863866
3930.0,73.2564,83.0482,12.6032,4.062829
3940.0,74.3538,104.373,12.6032,3.983413
3950.0,75.4675,121.827,12.6032,3.9356178
3960.0,76.4361,103.791,12.6032,4.0863246
3970.0,77.5126,74.0277,12.6032,4.333243
3980.0,78.5207,112.308,12.6032,4.1335684
3990.0,79.4647,111.932,12.6032,4.1800684
4000.0,80.3289,152.483,12.6032,3.9941357
4010.0,81.1959,146.75,12.6032,4.0629495
4020.0,82.0685,128.225,12.6032,4.2046971
4030.0,82.9689,164.515,12.6032,4.0501608
4040.0,83.9319,165.486,12.6032,4.0875659
4050.0,84.6311,1180.2,12.6032,2.2007393
4060.0,85.5297,174.611,12.6032,4.1116189
4070.0,86.4325,174.423,12.6032,4.1516304
4080.0,87.1277,469.601,12.6032,3.1997156
4090.0,87.8802,210.776,12.6032,4.0419035
4100.0,88.5752,138.528,12.6032,4.4387776
4110.0,89.286,142.439,12.6032,4.4477637
4120.0,90.0123,124.6,12.6032,4.5866636
4130.0,90.7087,153.183,12.6032,4.4495561
4140.0,91.453,157.88,12.6032,4.4559595
4150.0,92.028,146.422,12.6032,4.5456657
4160.0,92.7316,154.077,12.6032,4.5327064
4170.0,93.4314,205.863,12.6032,4.2952415
4180.0,94.119,166.639,12.6032,4.5230199
4190.0,94.7353,147.141,12.6032,4.659789
4200.0,95.4242,148.946,12.6032,4.6791585
4210.0,96.1496,173.712,12.6032,4.5712754
4220.0,96.7828,151.508,12.6032,4.7229674
4230.0,97.4965,169.287,12.6032,4.6524869
4240.0,98.241,238.71,12.6032,4.3409509
4250.0,98.9476,338.42,12.6032,3.9844583
4260.0,99.5992,202.394,12.6032,4.5664736
4270.0,100.362,151.253,12.6032,4.8784264
4280.0,101.028,173.62,12.6032,4.7774416
4290.0,101.855,170.098,12.6032,4.8319404
4300.0,102.454,179.056,12.6032,4.8069614
4310.0,103.305,217.604,12.6032,4.6420089
4320.0,104.063,208.271,12.6032,4.7189353
4330.0,104.78,207.884,12.6032,4.7499059
4340.0,105.482,211.844,12.6032,4.758201
4350.0,106.241,336.331,12.6032,4.2605082
4360.0,107.082,4060.91,12.6032,1.5961677
4370.0,107.728,299.06,12.6032,4.4559165
4380.0,108.537,312.491,12.6032,4.4336408
4390.0,109.372,232.167,12.6032,4.812531
4400.0,110.051,203.666,12.6032,4.9843564
4410.0,110.802,258.399,12.6032,4.7452206
4420.0,111.607,278.548,12.6032,4.6869843
4430.0,112.366,251.125,12.6032,4.8389385
4440.0,113.086,234.336,12.6032,4.9474436
4450.0,113.812,214.301,12.6032,5.0780157
4460.0,114.557,229.417,12.6032,5.0293902
4470.0,115.246,223.387,12.6032,5.0871179
4480.0,116.019,211.482,12.6032,5.180246
4490.0,116.634,249.835,12.6032,5.0091837
4500.0,117.337,264.951,12.6032,4.964642
4510.0,118.015,283.962,12.6032,4.9042535
4520.0,118.591,234.021,12.6032,5.1627612
4530.0,119.166,226.487,12.6032,5.2239148
4540.0,119.819,245.964,12.6032,5.1499615
4550.0,120.372,244.655,12.6032,5.1776352
4560.0,120.891,245.541,12.6032,5.1930333
4570.0,121.452,222.509,12.6032,5.3336387
4580.0,121.902,224.562,12.6032,5.3400985
4590.0,122.305,202.848,12.6032,5.4756879
4600.0,122.743,222.453,12.6032,5.383958
4610.0,123.154,214.076,12.6032,5.4456864
4620.0,123.429,198.673,12.6032,5.5439559
4630.0,123.893,215.969,12.6032,5.4639062
4640.0,124.144,210.07,12.6032,5.5065963
4650.0,124.45,206.018,12.6032,5.5415655
4660.0,124.734,274.306,12.6032,5.1984596
4670.0,124.949,372.823,12.6032,4.7968022
4680.0,125.158,336.637,12.6032,4.9432445
4690.0,125.344,258.18,12.6032,5.298888
4700.0,125.518,249.122,12.6032,5.3507017
4710.0,125.688,292.712,12.6032,5.149042
4720.0,125.953,259.398,12.6032,5.3157341
4730.0,125.959,329.444,12.6032,5.001033
4740.0,126.019,434.968,12.6032,4.6191691
4750.0,126.163,294.486,12.6032,5.1584525
4760.0,126.255,240.594,12.6032,5.4223658
4770.0,126.392,188.396,12.6032,5.7218801
4780.0,126.42,245.696,12.6032,5.4022295
4790.0,126.529,186.051,12.6032,5.7416579
4800.0,126.497,192.616,12.6032,5.700419
4810.0,126.562,211.815,12.6032,5.5906199
4820.0,126.632,225.448,12.6032,5.5174631
4830.0,126.821,272.822,12.6032,5.2829647
4840.0,126.929,272.03,12.6032,5.2907742
4850.0,126.998,280.554,12.6032,5.2529741
4860.0,127.166,239.687,12.6032,5.461678
4870.0,127.235,270.805,12.6032,5.3079923
4880.0,127.396,275.302,12.6032,5.2924341
4890.0,127.524,237.105,12.6032,5.4888425
4900.0,127.699,261.605,12.6032,5.3701183
4910.0,127.894,276.226,12.6032,5.3064682
4920.0,128.042,287.215,12.6032,5.2603691
4930.0,128.253,238.19,12.6032,5.5107488
4940.0,128.394,264.839,12.6032,5.3800378
4950.0,128.593,236.431,12.6032,5.5329961
4960.0,128.847,270.661,12.6032,5.3684129
4970.0,129.019,337.296,12.6032,5.077751
4980.0,129.325,630.5,12.6032,4.19325
4990.0,129.43,732.827,12.6032,3.9794683
5000.0,129.583,350.871,12.6032,5.0428725
5010.0,129.633,243.875,12.6032,5.5328841
5020.0,129.724,222.306,12.6032,5.6531351
5030.0,129.767,191.441,12.6032,5.8356667
5040.0,129.719,189.492,12.6032,5.845801
5050.0,129.619,192.372,12.6032,5.8241464
5060.0,129.407,186.233,12.6032,5.8537883
5070.0,129.224,281.444,12.6032,5.3307063
5080.0,128.745,256.465,12.6032,5.4348404
5090.0,128.292,742.351,12.6032,3.9282189
5100.0,127.68,295.8,12.6032,5.2079317
5110.0,126.872,202.332,12.6032,5.6573688
5120.0,125.926,236.439,12.6032,5.4316076
5130.0,124.897,168.186,12.6032,5.789468
5140.0,123.52,195.019,12.6032,5.5689283
5150.0,122.198,209.842,12.6032,5.431977
5160.0,120.545,325.255,12.6032,4.8233989
5170.0,118.738,165.823,12.6032,5.5556604
5180.0,116.732,166.462,12.6032,5.4698457
5190.0,114.443,153.958,12.6032,5.455036
5200.0,111.941,183.584,12.6032,5.1718515
5210.0,109.306,157.273,12.6032,5.2201844
5220.0,106.481,164.91,12.6032,5.0558166
5230.0,103.363,149.622,12.6032,5.0165658
5240.0,100.113,148.009,12.6032,4.8873217
5250.0,96.1853,131.973,12.6032,4.8153956
5260.0,92.2526,161.785,12.6032,4.4691819
5270.0,88.3031,116.306,12.6032,4.561243
5280.0,84.3451,122.848,12.6032,4.3403052
5290.0,80.3841,134.195,12.6032,4.0941233
5300.0,76.42,110.498,12.6032,4.0453857
5310.0,72.453,109.745,12.6032,3.8611716
5320.0,68.4829,105.475,12.6032,3.6940127
5330.0,64.5097,107.453,12.6032,3.4894294
5340.0,60.5336,103.16,12.6032,3.3155725
5350.0,56.5544,119.602,12.6032,3.0383181
5360.0,52.5721,152.435,12.6032,2.7087751
5370.0,48.5869,80.9685,12.6032,2.8132507
5380.0,44.5986,101.696,12.6032,2.5093761
5390.0,40.6072,75.3652,12.6032,2.4076279
5400.0,36.6128,78.9378,12.6032,2.1718465
5410.0,32.6154,75.285,12.6032,1.9618337
5420.0,28.6149,96.504,12.6032,1.6674896
5430.0,24.6114,80.4935,12.6032,1.4873484
5440.0,20.6048,67.2628,12.6032,1.2877343
5450.0,16.5951,61.387,12.6032,1.0582867
5460.0,12.5824,72.9172,12.6032,0.78966314
5470.0,8.5667,50.0401,12.6032,0.56977887
5480.0,4.5479,14.1122,12.6032,0.33470445
5490.0,0.526034,1.96976,12.6032,0.040588809
5500.0,103.25,263.129,12.6032,4.4325052
5510.0,105.01,246.419,12.6032,4.574447
5520.0,106.52,335.76,12.6032,4.2727936
5530.0,108.112,303.174,12.6032,4.4540666
5540.0,109.543,226.622,12.6032,4.8464315
5550.0,111.009,252.437,12.6032,4.7804665
5560.0,112.362,235.72,12.6032,4.9123945
5570.0,113.715,252.004,12.6032,4.886777
5580.0,114.999,6925.98,12.6032,1.3286251
5590.0,116.23,273.647,12.6032,4.8832004
5600.0,117.45,249.761,12.6032,5.0407935
5610.0,118.632,270.781,12.6032,4.9866726
5620.0,119.783,243.779,12.6032,5.1594455
5630.0,120.963,261.329,12.6032,5.1187417
5640.0,122.016,260.047,12.6032,5.1646066
5650.0,123.09,304.778,12.6032,5.0009555
5660.0,124.076,328.286,12.6032,4.9383019
5670.0,125.102,485.386,12.6032,4.4344729
5680.0,126.137,715.796,12.6032,3.9173431
5690.0,127.076,2360.59,12.6032,2.4231112
5700.0,128.011,985.456,12.6032,3.5241179
5710.0,128.968,523.709,12.6032,4.4507817
5720.0,129.852,505.671,12.6032,4.5298049
5730.0,130.782,407.761,12.6032,4.8715087
5740.0,131.704,365.914,12.6032,5.0577596
5750.0,132.533,357.919,12.6032,5.1179563
5760.0,133.354,404.991,12.6032,4.9683844
5770.0,134.191,909.836,12.6032,3.8002144
5780.0,134.957,543.899,12.6032,4.5843124
5790.0,135.844,752.686,12.6032,4.1241922
5800.0,136.608,714.701,12.6032,4.223589
5810.0,137.431,599.002,12.6032,4.5150606
5820.0,138.126,625.32,12.6032,4.4705889
5830.0,138.848,703.839,12.6032,4.31157
5840.0,139.606,796.952,12.6032,4.1442898
5850.0,140.33,941.863,12.6032,3.9125969
5860.0,140.999,1081.72,12.6032,3.7251483
5870.0,141.68,1348.63,12.6032,3.4249347
5880.0,142.25,1125.46,12.6032,3.698285
5890.0,142.922,5242.89,12.6032,1.8819876
5900.0,143.533,15958.2,12.6032,1.1033018
5910.0,144.047,1200.22,12.6032,3.6481072
5920.0,144.581,1394.31,12.6032,3.4446378
5930.0,145.119,1418.41,12.6032,3.4325659
5940.0,145.617,1389.43,12.6032,3.4733165
5950.0,146.081,1228.91,12.6032,3.662328
5960.0,146.499,1178.9,12.6032,3.7339372
5970.0,146.87,1079.82,12.6032,3.8749856
5980.0,147.257,1060.51,12.6032,3.9121436
