wave,obj,sky,noise,s2n
3150.0,3.49099,0.0,12.6032,0.26863459
3160.0,3.49099,0.0,12.6032,0.26863459
3170.0,3.49099,25.697,12.6032,0.24958968
3180.0,3.49099,36.6663,12.6032,0.24260832
3190.0,3.49099,32.695,12.6032,0.24506767
3200.0,3.49099,38.711,12.6032,0.24137059
3210.0,3.58853,41.674,12.6032,0.24624839
3220.0,3.68879,58.0292,12.6032,0.24349893
3230.0,3.53115,52.3421,12.6032,0.23624274
3240.0,3.44637,25.3584,12.6032,0.24665046
3250.0,3.44146,18.6498,12.6032,0.25082968
3260.0,3.503,42.1477,12.6032,0.24014936
3270.0,3.62486,28.7805,12.6032,0.25697409
3280.0,3.76637,51.7557,12.6032,0.25219146
3290.0,3.95612,25.323,12.6032,0.28278993
3300.0,4.16148,49.6826,12.6032,0.27975538
3310.0,4.39617,31.9893,12.6032,0.30848223
3320.0,4.62286,41.8238,12.6032,0.31634005
3330.0,4.81806,29.3166,12.6032,0.34006861
3340.0,5.05642,26.981,12.6032,0.35885875
3350.0,5.27017,48.3528,12.6032,0.35450855
3360.0,5.4855,26.1453,12.6032,0.38974412
3370.0,5.72614,54.2688,12.6032,0.37954143
3380.0,5.89344,48.1167,12.6032,0.39609561
3390.0,6.07102,47.8425,12.6032,0.40813085
3400.0,6.23698,48.3006,12.6032,0.41867971
3410.0,6.41687,31.0235,12.6032,0.44915501
3420.0,6.57684,45.9685,12.6032,0.44358613
3430.0,6.72888,48.7346,12.6032,0.45074253
3440.0,6.84306,43.5132,12.6032,0.46396469
3450.0,7.02486,29.2662,12.6032,0.49318997
3460.0,7.10522,55.1173,12.6032,0.46862654
3470.0,7.2715,39.2815,12.6032,0.49758339
3480.0,7.3899,57.5981,12.6032,0.48439055
3490.0,7.53264,58.3209,12.6032,0.49280019
3500.0,7.65059,31.261,12.6032,0.53357819
3510.0,7.81764,49.932,12.6032,0.52095158
3520.0,7.96364,40.431,12.6032,0.54255194
3530.0,8.12041,40.4638,12.6032,0.55298777
3540.0,8.2706,45.1688,12.6032,0.55673496
3550.0,8.42305,59.774,12.6032,0.54823964
3560.0,8.60416,92.2968,12.6032,0.5235451
3570.0,8.80507,73.2012,12.6032,0.55642692
3580.0,8.98752,51.4251,12.6032,0.59531969
3590.0,9.21607,42.8604,12.6032,0.62243865
3600.0,9.41611,40.9859,12.6032,0.63850535
3610.0,9.63693,52.1075,12.6032,0.63644024
3620.0,9.92896,50.6403,12.6032,0.65750068
3630.0,10.196,54.1316,12.6032,0.6694772
3640.0,10.4492,73.4709,12.6032,0.65780395
3650.0,10.6848,123.134,12.6032,0.61253548
3660.0,10.9908,73.6652,12.6032,0.69088055
3670.0,11.3059,50.3975,12.6032,0.74684409
3680.0,11.6083,38.2277,12.6032,0.78839068
3690.0,11.9391,59.9891,12.6032,0.77101046
3700.0,12.2628,68.1065,12.6032,0.7778069
3710.0,12.5962,74.4889,12.6032,0.78797144
3720.0,12.9453,52.7001,12.6032,0.84770629
3730.0,13.2824,66.0759,12.6032,0.84433951
3740.0,13.647,68.9512,12.6032,0.8616893
3750.0,14.0165,50.872,12.6032,0.91949511
3760.0,14.3729,61.995,12.6032,0.91954673
3770.0,14.7313,51.3503,12.6032,0.96387456
3780.0,15.0898,73.981,12.6032,0.94035283
3790.0,15.4645,60.5251,12.6032,0.99027957
3800.0,15.8391,73.0728,12.6032,0.98742001
3810.0,16.2073,68.6307,12.6032,1.0188381
3820.0,16.5819,81.123,12.6032,1.0158722
3830.0,16.9521,89.9774,12.6032,1.0203562
3840.0,17.305,76.3003,12.6032,1.0688302
3850.0,17.6762,70.4107,12.6032,1.1039527
3860.0,18.0194,67.3796,12.6032,1.1316155
